"","Cell","Cell_type"
"8132","C_8132","Fibroblast"
"8133","C_8133","Fibroblast"
"8134","C_8134","Fibroblast"
"8135","C_8135","Fibroblast"
"8136","C_8136","Fibroblast"
"8137","C_8137","Fibroblast"
"8138","C_8138","Fibroblast"
"8139","C_8139","Fibroblast"
"8140","C_8140","Fibroblast"
"8141","C_8141","Fibroblast"
"8142","C_8142","Fibroblast"
"8143","C_8143","Fibroblast"
"8144","C_8144","Fibroblast"
"8145","C_8145","Fibroblast"
"8146","C_8146","Fibroblast"
"8147","C_8147","Fibroblast"
"8148","C_8148","Fibroblast"
"8149","C_8149","Fibroblast"
"8150","C_8150","Fibroblast"
"8151","C_8151","Fibroblast"
"8152","C_8152","Fibroblast"
"8153","C_8153","Fibroblast"
"8154","C_8154","Fibroblast"
"8155","C_8155","Fibroblast"
"8156","C_8156","Fibroblast"
"8157","C_8157","Fibroblast"
"8158","C_8158","Fibroblast"
"8159","C_8159","Fibroblast"
"8160","C_8160","Fibroblast"
"8161","C_8161","Fibroblast"
"8162","C_8162","Fibroblast"
"8163","C_8163","Fibroblast"
"8164","C_8164","Fibroblast"
"8165","C_8165","Fibroblast"
"8166","C_8166","Fibroblast"
"8167","C_8167","Fibroblast"
"8168","C_8168","Fibroblast"
"8169","C_8169","Fibroblast"
"8170","C_8170","Fibroblast"
"8171","C_8171","Fibroblast"
"8172","C_8172","Fibroblast"
"8173","C_8173","Fibroblast"
"8174","C_8174","Fibroblast"
"8175","C_8175","Fibroblast"
"8176","C_8176","Fibroblast"
"8177","C_8177","Fibroblast"
"8178","C_8178","Fibroblast"
"8179","C_8179","Fibroblast"
"8180","C_8180","Fibroblast"
"8181","C_8181","Fibroblast"
"8182","C_8182","Fibroblast"
"8183","C_8183","Fibroblast"
"8184","C_8184","Fibroblast"
"8185","C_8185","Fibroblast"
"8186","C_8186","Fibroblast"
"8187","C_8187","Fibroblast"
"8188","C_8188","Fibroblast"
"8189","C_8189","Fibroblast"
"8190","C_8190","Fibroblast"
"8191","C_8191","Fibroblast"
"8192","C_8192","Fibroblast"
"8193","C_8193","Fibroblast"
"8194","C_8194","Fibroblast"
"8195","C_8195","Fibroblast"
"8196","C_8196","Fibroblast"
"8197","C_8197","Fibroblast"
"8198","C_8198","Fibroblast"
"8199","C_8199","Fibroblast"
"8200","C_8200","Fibroblast"
"8201","C_8201","Fibroblast"
"8202","C_8202","Fibroblast"
"8203","C_8203","Fibroblast"
"8204","C_8204","Fibroblast"
"8205","C_8205","Fibroblast"
"8206","C_8206","Fibroblast"
"8207","C_8207","Fibroblast"
"8208","C_8208","Fibroblast"
"8209","C_8209","Fibroblast"
"8210","C_8210","Fibroblast"
"8211","C_8211","Mesothelial cell"
"8212","C_8212","Fibroblast"
"8213","C_8213","Fibroblast"
"8214","C_8214","Fibroblast"
"8215","C_8215","Fibroblast"
"8216","C_8216","Fibroblast"
"8217","C_8217","Fibroblast"
"8218","C_8218","Fibroblast"
"8219","C_8219","Fibroblast"
"8220","C_8220","Fibroblast"
"8221","C_8221","Fibroblast"
"8222","C_8222","Fibroblast"
"8223","C_8223","Fibroblast"
"8224","C_8224","Fibroblast"
"8225","C_8225","Fibroblast"
"8226","C_8226","Fibroblast"
"8227","C_8227","Fibroblast"
"8228","C_8228","Fibroblast"
"8229","C_8229","Fibroblast"
"8230","C_8230","Fibroblast"
"8231","C_8231","Fibroblast"
"8232","C_8232","Fibroblast"
"8233","C_8233","Fibroblast"
"8234","C_8234","Fibroblast"
"8235","C_8235","Fibroblast"
"8236","C_8236","Fibroblast"
"8237","C_8237","Fibroblast"
"8238","C_8238","Fibroblast"
"8239","C_8239","Fibroblast"
"8240","C_8240","Fibroblast"
"8241","C_8241","Fibroblast"
"8242","C_8242","Fibroblast"
"8243","C_8243","Fibroblast"
"8244","C_8244","Fibroblast"
"8245","C_8245","Fibroblast"
"8246","C_8246","Fibroblast"
"8247","C_8247","Fibroblast"
"8248","C_8248","Fibroblast"
"8249","C_8249","Fibroblast"
"8250","C_8250","Fibroblast"
"8251","C_8251","Fibroblast"
"8252","C_8252","Fibroblast"
"8253","C_8253","Fibroblast"
"8254","C_8254","Fibroblast"
"8255","C_8255","Fibroblast"
"8256","C_8256","Fibroblast"
"8257","C_8257","Fibroblast"
"8258","C_8258","Mesothelial cell"
"8259","C_8259","Fibroblast"
"8260","C_8260","Fibroblast"
"8261","C_8261","Fibroblast"
"8262","C_8262","Fibroblast"
"8263","C_8263","Fibroblast"
"8264","C_8264","Fibroblast"
"8265","C_8265","Fibroblast"
"8266","C_8266","Fibroblast"
"8267","C_8267","Fibroblast"
"8268","C_8268","Fibroblast"
"8269","C_8269","Fibroblast"
"8270","C_8270","Fibroblast"
"8271","C_8271","Fibroblast"
"8272","C_8272","Fibroblast"
"8273","C_8273","Fibroblast"
"8274","C_8274","Fibroblast"
"8275","C_8275","Fibroblast"
"8276","C_8276","Fibroblast"
"8277","C_8277","Fibroblast"
"8278","C_8278","Fibroblast"
"8279","C_8279","Fibroblast"
"8280","C_8280","Fibroblast"
"8281","C_8281","Fibroblast"
"8282","C_8282","Fibroblast"
"8283","C_8283","Fibroblast"
"8284","C_8284","Fibroblast"
"8285","C_8285","Fibroblast"
"8286","C_8286","Fibroblast"
"8287","C_8287","Fibroblast"
"8288","C_8288","Fibroblast"
"8289","C_8289","Fibroblast"
"8290","C_8290","Fibroblast"
"8291","C_8291","Fibroblast"
"8292","C_8292","Fibroblast"
"8293","C_8293","Fibroblast"
"8294","C_8294","Fibroblast"
"8295","C_8295","Fibroblast"
"8296","C_8296","Fibroblast"
"8297","C_8297","Fibroblast"
"8298","C_8298","Fibroblast"
"8299","C_8299","Fibroblast"
"8300","C_8300","Fibroblast"
"8301","C_8301","Fibroblast"
"8302","C_8302","Fibroblast"
"8303","C_8303","Fibroblast"
"8304","C_8304","Fibroblast"
"8305","C_8305","Fibroblast"
"8306","C_8306","Fibroblast"
"8307","C_8307","Fibroblast"
"8308","C_8308","Fibroblast"
"8309","C_8309","Fibroblast"
"8310","C_8310","Fibroblast"
"8311","C_8311","Fibroblast"
"8312","C_8312","Fibroblast"
"8313","C_8313","Fibroblast"
"8314","C_8314","Fibroblast"
"8315","C_8315","Fibroblast"
"8316","C_8316","Fibroblast"
"8317","C_8317","Fibroblast"
"8318","C_8318","Fibroblast"
"8319","C_8319","Fibroblast"
"8320","C_8320","Fibroblast"
"8321","C_8321","Fibroblast"
"8322","C_8322","Fibroblast"
"8323","C_8323","Fibroblast"
"8324","C_8324","Fibroblast"
"8325","C_8325","Fibroblast"
"8326","C_8326","Fibroblast"
"8327","C_8327","Fibroblast"
"8328","C_8328","Fibroblast"
"8329","C_8329","Fibroblast"
"8330","C_8330","Fibroblast"
"8331","C_8331","Fibroblast"
"8332","C_8332","Fibroblast"
"8333","C_8333","Fibroblast"
"8334","C_8334","Fibroblast"
"8335","C_8335","Fibroblast"
"8336","C_8336","Fibroblast"
"8337","C_8337","Fibroblast"
"8338","C_8338","Fibroblast"
"8339","C_8339","Fibroblast"
"8340","C_8340","Fibroblast"
"8341","C_8341","Fibroblast"
"8342","C_8342","Fibroblast"
"8343","C_8343","Fibroblast"
"8344","C_8344","Fibroblast"
"8345","C_8345","Fibroblast"
"8346","C_8346","Fibroblast"
"8347","C_8347","Fibroblast"
"8348","C_8348","Fibroblast"
"8349","C_8349","Fibroblast"
"8350","C_8350","Fibroblast"
"8351","C_8351","Fibroblast"
"8352","C_8352","Fibroblast"
"8353","C_8353","Fibroblast"
"8354","C_8354","Fibroblast"
"8355","C_8355","Fibroblast"
"8356","C_8356","Fibroblast"
"8357","C_8357","Fibroblast"
"8358","C_8358","Fibroblast"
"8359","C_8359","Fibroblast"
"8360","C_8360","Fibroblast"
"8361","C_8361","Fibroblast"
"8362","C_8362","Fibroblast"
"8363","C_8363","Fibroblast"
"8364","C_8364","Fibroblast"
"8365","C_8365","Fibroblast"
"8366","C_8366","Fibroblast"
"8367","C_8367","Fibroblast"
"8368","C_8368","Fibroblast"
"8369","C_8369","Fibroblast"
"8370","C_8370","Fibroblast"
"8371","C_8371","Fibroblast"
"8372","C_8372","Fibroblast"
"8373","C_8373","Fibroblast"
"8374","C_8374","Fibroblast"
"8375","C_8375","Fibroblast"
"8376","C_8376","Fibroblast"
"8377","C_8377","Fibroblast"
"8378","C_8378","Fibroblast"
"8379","C_8379","Fibroblast"
"8380","C_8380","Fibroblast"
"8381","C_8381","Fibroblast"
"8382","C_8382","Fibroblast"
"8383","C_8383","Fibroblast"
"8384","C_8384","Fibroblast"
"8385","C_8385","Fibroblast"
"8386","C_8386","Fibroblast"
"8387","C_8387","Fibroblast"
"8388","C_8388","Fibroblast"
"8389","C_8389","Fibroblast"
"8390","C_8390","Fibroblast"
"8391","C_8391","Fibroblast"
"8392","C_8392","Fibroblast"
"8393","C_8393","Fibroblast"
"8394","C_8394","Fibroblast"
"8395","C_8395","Fibroblast"
"8396","C_8396","Fibroblast"
"8397","C_8397","Fibroblast"
"8398","C_8398","Fibroblast"
"8399","C_8399","Fibroblast"
"8400","C_8400","Fibroblast"
"8401","C_8401","Fibroblast"
"8402","C_8402","Fibroblast"
"8403","C_8403","Fibroblast"
"8404","C_8404","Fibroblast"
"8405","C_8405","Fibroblast"
"8406","C_8406","Fibroblast"
"8407","C_8407","Fibroblast"
"8408","C_8408","Fibroblast"
"8409","C_8409","Fibroblast"
"8410","C_8410","Fibroblast"
"8411","C_8411","Fibroblast"
"8412","C_8412","Fibroblast"
"8413","C_8413","Fibroblast"
"8414","C_8414","Fibroblast"
"8415","C_8415","Fibroblast"
"8416","C_8416","Fibroblast"
"8417","C_8417","Fibroblast"
"8418","C_8418","Fibroblast"
"8419","C_8419","Fibroblast"
"8420","C_8420","Fibroblast"
"8421","C_8421","Fibroblast"
"8422","C_8422","Fibroblast"
"8423","C_8423","Fibroblast"
"8424","C_8424","Fibroblast"
"8425","C_8425","Fibroblast"
"8426","C_8426","Fibroblast"
"8427","C_8427","Fibroblast"
"8428","C_8428","Fibroblast"
"8429","C_8429","Fibroblast"
"8430","C_8430","Fibroblast"
"8431","C_8431","Fibroblast"
"8432","C_8432","Fibroblast"
"8433","C_8433","Fibroblast"
"8434","C_8434","Fibroblast"
"8435","C_8435","Fibroblast"
"8436","C_8436","Fibroblast"
"8437","C_8437","Fibroblast"
"8438","C_8438","Fibroblast"
"8439","C_8439","Fibroblast"
"8440","C_8440","Fibroblast"
"8441","C_8441","Fibroblast"
"8442","C_8442","Fibroblast"
"8443","C_8443","Fibroblast"
"8444","C_8444","Fibroblast"
"8445","C_8445","Fibroblast"
"8446","C_8446","Fibroblast"
"8447","C_8447","Fibroblast"
"8448","C_8448","Fibroblast"
"8449","C_8449","Fibroblast"
"8450","C_8450","Fibroblast"
"8451","C_8451","Fibroblast"
"8452","C_8452","Fibroblast"
"8453","C_8453","Fibroblast"
"8454","C_8454","Fibroblast"
"8455","C_8455","Fibroblast"
"8456","C_8456","Fibroblast"
"8457","C_8457","Fibroblast"
"8458","C_8458","Fibroblast"
"8459","C_8459","Fibroblast"
"8460","C_8460","Fibroblast"
"8461","C_8461","Fibroblast"
"8462","C_8462","Fibroblast"
"8463","C_8463","Fibroblast"
"8464","C_8464","Fibroblast"
"8465","C_8465","Fibroblast"
"8466","C_8466","Fibroblast"
"8467","C_8467","Fibroblast"
"8468","C_8468","Fibroblast"
"8469","C_8469","Fibroblast"
"8470","C_8470","Fibroblast"
"8471","C_8471","Fibroblast"
"8472","C_8472","Fibroblast"
"8473","C_8473","Fibroblast"
"8474","C_8474","Fibroblast"
"8475","C_8475","Fibroblast"
"8476","C_8476","Fibroblast"
"8477","C_8477","Fibroblast"
"8478","C_8478","Fibroblast"
"8479","C_8479","Fibroblast"
"8480","C_8480","Fibroblast"
"8481","C_8481","Fibroblast"
"8482","C_8482","Fibroblast"
"8483","C_8483","Fibroblast"
"8484","C_8484","Fibroblast"
"8485","C_8485","Fibroblast"
"8486","C_8486","Fibroblast"
"8487","C_8487","Fibroblast"
"8488","C_8488","Fibroblast"
"8489","C_8489","Fibroblast"
"8490","C_8490","Fibroblast"
"8491","C_8491","Fibroblast"
"8492","C_8492","Fibroblast"
"8493","C_8493","Fibroblast"
"8494","C_8494","Fibroblast"
"8495","C_8495","Fibroblast"
"8496","C_8496","Fibroblast"
"8497","C_8497","Fibroblast"
"8498","C_8498","Fibroblast"
"8499","C_8499","Fibroblast"
"8500","C_8500","Fibroblast"
"8501","C_8501","Fibroblast"
"8502","C_8502","Fibroblast"
"8503","C_8503","Fibroblast"
"8504","C_8504","Fibroblast"
"8505","C_8505","Fibroblast"
"8506","C_8506","Fibroblast"
"8507","C_8507","Fibroblast"
"8508","C_8508","Fibroblast"
"8509","C_8509","Fibroblast"
"8510","C_8510","Fibroblast"
"8511","C_8511","Fibroblast"
"8512","C_8512","Fibroblast"
"8513","C_8513","Stromal cell"
"8514","C_8514","Fibroblast"
"8515","C_8515","Fibroblast"
"8516","C_8516","Fibroblast"
"8517","C_8517","Fibroblast"
"8518","C_8518","Fibroblast"
"8519","C_8519","Fibroblast"
"8520","C_8520","Fibroblast"
"8521","C_8521","Fibroblast"
"8522","C_8522","Fibroblast"
"8523","C_8523","Fibroblast"
"8524","C_8524","Fibroblast"
"8525","C_8525","Fibroblast"
"8526","C_8526","Fibroblast"
"8527","C_8527","Fibroblast"
"8528","C_8528","Fibroblast"
"8529","C_8529","Fibroblast"
"8530","C_8530","Fibroblast"
"8531","C_8531","Fibroblast"
"8532","C_8532","Fibroblast"
"8533","C_8533","Fibroblast"
"8534","C_8534","Fibroblast"
"8535","C_8535","Fibroblast"
"8536","C_8536","Fibroblast"
"8537","C_8537","Fibroblast"
"8538","C_8538","Fibroblast"
"8539","C_8539","Fibroblast"
"8540","C_8540","Fibroblast"
"8541","C_8541","Fibroblast"
"8542","C_8542","Fibroblast"
"8543","C_8543","Fibroblast"
"8544","C_8544","Fibroblast"
"8545","C_8545","Fibroblast"
"8546","C_8546","Fibroblast"
"8547","C_8547","Fibroblast"
"8548","C_8548","Fibroblast"
"8549","C_8549","Fibroblast"
"8550","C_8550","Fibroblast"
"8551","C_8551","Fibroblast"
"8552","C_8552","Fibroblast"
"8553","C_8553","Fibroblast"
"8554","C_8554","Fibroblast"
"8555","C_8555","Monocyte"
"8556","C_8556","Mesothelial cell"
"8557","C_8557","Fibroblast"
"8558","C_8558","Epithelial cell"
"8559","C_8559","Mesothelial cell"
"8560","C_8560","Fibroblast"
"8561","C_8561","Fibroblast"
"8562","C_8562","Fibroblast"
"8563","C_8563","Mesothelial cell"
"8564","C_8564","Antigen presenting cell (RPS high)"
"8565","C_8565","Fibroblast"
"8566","C_8566","Fibroblast"
"8567","C_8567","Fibroblast"
"8568","C_8568","Fibroblast"
"8569","C_8569","Fibroblast"
"8570","C_8570","Monocyte"
"8571","C_8571","Fibroblast"
"8572","C_8572","Fibroblast"
"8573","C_8573","Dendritic cell"
"8574","C_8574","Macrophage"
"8575","C_8575","Monocyte"
"8576","C_8576","Fibroblast"
"8577","C_8577","Fibroblast"
"8578","C_8578","Monocyte"
"8579","C_8579","Fibroblast"
"8580","C_8580","Fibroblast"
"8581","C_8581","Fibroblast"
"8582","C_8582","Monocyte"
"8583","C_8583","Fibroblast"
"8584","C_8584","Monocyte"
"8585","C_8585","Monocyte"
"8586","C_8586","Fibroblast"
"8587","C_8587","Monocyte"
"8588","C_8588","Neutrophil"
"8589","C_8589","Monocyte"
"8590","C_8590","Fibroblast"
"8591","C_8591","Neutrophil"
"8592","C_8592","Fibroblast"
"8593","C_8593","Neutrophil"
"8594","C_8594","Macrophage"
"8595","C_8595","Fibroblast"
"8596","C_8596","Monocyte"
"8597","C_8597","Monocyte"
"8598","C_8598","Fibroblast"
"8599","C_8599","Fibroblast"
"8600","C_8600","Monocyte"
"8601","C_8601","Monocyte"
"8602","C_8602","Monocyte"
"8603","C_8603","Fibroblast"
"8604","C_8604","Fibroblast"
"8605","C_8605","Monocyte"
"8606","C_8606","Fibroblast"
"8607","C_8607","Fibroblast"
"8608","C_8608","Monocyte"
"8609","C_8609","Monocyte"
"8610","C_8610","Monocyte"
"8611","C_8611","Monocyte"
"8612","C_8612","Monocyte"
"8613","C_8613","Stromal cell"
"8614","C_8614","Fibroblast"
"8615","C_8615","Macrophage"
"8616","C_8616","Monocyte"
"8617","C_8617","Monocyte"
"8618","C_8618","Fibroblast"
"8619","C_8619","Monocyte"
"8620","C_8620","Monocyte"
"8621","C_8621","Fibroblast"
"8622","C_8622","Neutrophil (RPS high)"
"8623","C_8623","Monocyte"
"8624","C_8624","Fibroblast"
"8625","C_8625","Macrophage"
"8626","C_8626","Macrophage"
"8627","C_8627","Monocyte"
"8628","C_8628","Monocyte"
"8629","C_8629","Monocyte"
"8630","C_8630","Monocyte"
"8631","C_8631","Fibroblast"
"8632","C_8632","Fibroblast"
"8633","C_8633","Fibroblast"
"8634","C_8634","Monocyte"
"8635","C_8635","Monocyte"
"8636","C_8636","Fibroblast"
"8637","C_8637","Monocyte"
"8638","C_8638","Monocyte"
"8639","C_8639","Monocyte"
"8640","C_8640","Monocyte"
"8641","C_8641","Monocyte"
"8642","C_8642","Fibroblast"
"8643","C_8643","Monocyte"
"8644","C_8644","Monocyte"
"8645","C_8645","Antigen presenting cell (RPS high)"
"8646","C_8646","Monocyte"
"8647","C_8647","Monocyte"
"8648","C_8648","Monocyte"
"8649","C_8649","Fibroblast"
"8650","C_8650","Fibroblast"
"8651","C_8651","Monocyte"
"8652","C_8652","Fibroblast"
"8653","C_8653","Fibroblast"
"8654","C_8654","Fibroblast"
"8655","C_8655","Monocyte"
"8656","C_8656","Monocyte"
"8657","C_8657","Fibroblast"
"8658","C_8658","Fibroblast"
"8659","C_8659","Monocyte"
"8660","C_8660","Monocyte"
"8661","C_8661","Monocyte"
"8662","C_8662","Monocyte"
"8663","C_8663","Fibroblast"
"8664","C_8664","Monocyte"
"8665","C_8665","Fibroblast"
"8666","C_8666","Neutrophil"
"8667","C_8667","Fibroblast"
"8668","C_8668","Monocyte"
"8669","C_8669","Fibroblast"
"8670","C_8670","Monocyte"
"8671","C_8671","Fibroblast"
"8672","C_8672","Monocyte"
"8673","C_8673","Monocyte"
"8674","C_8674","Monocyte"
"8675","C_8675","Monocyte"
"8676","C_8676","Monocyte"
"8677","C_8677","Fibroblast"
"8678","C_8678","Fibroblast"
"8679","C_8679","Monocyte"
"8680","C_8680","Fibroblast"
"8681","C_8681","Monocyte"
"8682","C_8682","Monocyte"
"8683","C_8683","Fibroblast"
"8684","C_8684","Monocyte"
"8685","C_8685","Monocyte"
"8686","C_8686","Monocyte"
"8687","C_8687","Macrophage"
"8688","C_8688","Neutrophil (RPS high)"
"8689","C_8689","Monocyte"
"8690","C_8690","Fibroblast"
"8691","C_8691","Fibroblast"
"8692","C_8692","Monocyte"
"8693","C_8693","Monocyte"
"8694","C_8694","Monocyte"
"8695","C_8695","Monocyte"
"8696","C_8696","Monocyte"
"8697","C_8697","Fibroblast"
"8698","C_8698","Antigen presenting cell (RPS high)"
"8699","C_8699","Monocyte"
"8700","C_8700","Macrophage"
"8701","C_8701","Monocyte"
"8702","C_8702","Fibroblast"
"8703","C_8703","Monocyte"
"8704","C_8704","Monocyte"
"8705","C_8705","Macrophage"
"8706","C_8706","Monocyte"
"8707","C_8707","Fibroblast"
"8708","C_8708","Monocyte"
"8709","C_8709","Monocyte"
"8710","C_8710","Monocyte"
"8711","C_8711","Monocyte"
"8712","C_8712","Monocyte"
"8713","C_8713","Monocyte"
"8714","C_8714","Monocyte"
"8715","C_8715","Monocyte"
"8716","C_8716","Monocyte"
"8717","C_8717","Sinusoidal endothelial cell"
"8718","C_8718","Monocyte"
"8719","C_8719","Fibroblast"
"8720","C_8720","Monocyte"
"8721","C_8721","Neutrophil"
"8722","C_8722","Monocyte"
"8723","C_8723","Fibroblast"
"8724","C_8724","Monocyte"
"8725","C_8725","Monocyte"
"8726","C_8726","Monocyte"
"8727","C_8727","Monocyte"
"8728","C_8728","Fibroblast"
"8729","C_8729","Monocyte"
"8730","C_8730","Mesothelial cell"
"8731","C_8731","Macrophage"
"8732","C_8732","Monocyte"
"8733","C_8733","Fibroblast"
"8734","C_8734","Monocyte"
"8735","C_8735","Monocyte"
"8736","C_8736","Monocyte"
"8737","C_8737","Monocyte"
"8738","C_8738","Monocyte"
"8739","C_8739","Neutrophil"
"8740","C_8740","Monocyte"
"8741","C_8741","Macrophage"
"8742","C_8742","Monocyte"
"8743","C_8743","Monocyte"
"8744","C_8744","Monocyte"
"8745","C_8745","Fibroblast"
"8746","C_8746","Monocyte"
"8747","C_8747","Mesothelial cell"
"8748","C_8748","Monocyte"
"8749","C_8749","Fibroblast"
"8750","C_8750","Monocyte"
"8751","C_8751","Fibroblast"
"8752","C_8752","Monocyte"
"8753","C_8753","Fibroblast"
"8754","C_8754","Monocyte"
"8755","C_8755","Neutrophil (RPS high)"
"8756","C_8756","Monocyte"
"8757","C_8757","Monocyte"
"8758","C_8758","Monocyte"
"8759","C_8759","Monocyte"
"8760","C_8760","Monocyte"
"8761","C_8761","Macrophage"
"8762","C_8762","Fibroblast"
"8763","C_8763","Monocyte"
"8764","C_8764","Monocyte"
"8765","C_8765","Fibroblast"
"8766","C_8766","Fibroblast"
"8767","C_8767","Fibroblast"
"8768","C_8768","Macrophage"
"8769","C_8769","Monocyte"
"8770","C_8770","Monocyte"
"8771","C_8771","Macrophage"
"8772","C_8772","Monocyte"
"8773","C_8773","Macrophage"
"8774","C_8774","Fibroblast"
"8775","C_8775","Fibroblast"
"8776","C_8776","Monocyte"
"8777","C_8777","Fibroblast"
"8778","C_8778","Monocyte"
"8779","C_8779","Monocyte"
"8780","C_8780","Monocyte"
"8781","C_8781","Macrophage"
"8782","C_8782","Monocyte"
"8783","C_8783","Monocyte"
"8784","C_8784","Monocyte"
"8785","C_8785","Fibroblast"
"8786","C_8786","Monocyte"
"8787","C_8787","Macrophage"
"8788","C_8788","Monocyte"
"8789","C_8789","Monocyte"
"8790","C_8790","Monocyte"
"8791","C_8791","Monocyte"
"8792","C_8792","Fibroblast"
"8793","C_8793","Fibroblast"
"8794","C_8794","Monocyte"
"8795","C_8795","Monocyte"
"8796","C_8796","Fibroblast"
"8797","C_8797","Monocyte"
"8798","C_8798","Monocyte"
"8799","C_8799","Monocyte"
"8800","C_8800","Fibroblast"
"8801","C_8801","Monocyte"
"8802","C_8802","CB CD34+"
"8803","C_8803","Monocyte"
"8804","C_8804","Monocyte"
"8805","C_8805","Monocyte"
"8806","C_8806","Monocyte"
"8807","C_8807","Macrophage"
"8808","C_8808","Neutrophil"
"8809","C_8809","Monocyte"
"8810","C_8810","Monocyte"
"8811","C_8811","Monocyte"
"8812","C_8812","Monocyte"
"8813","C_8813","Monocyte"
"8814","C_8814","Monocyte"
"8815","C_8815","Monocyte"
"8816","C_8816","Monocyte"
"8817","C_8817","Monocyte"
"8818","C_8818","Monocyte"
"8819","C_8819","Fibroblast"
"8820","C_8820","Neutrophil"
"8821","C_8821","Neutrophil"
"8822","C_8822","Monocyte"
"8823","C_8823","Monocyte"
"8824","C_8824","Monocyte"
"8825","C_8825","Monocyte"
"8826","C_8826","Fibroblast"
"8827","C_8827","Fibroblast"
"8828","C_8828","Monocyte"
"8829","C_8829","Fibroblast"
"8830","C_8830","Monocyte"
"8831","C_8831","Monocyte"
"8832","C_8832","Monocyte"
"8833","C_8833","Monocyte"
"8834","C_8834","Monocyte"
"8835","C_8835","Monocyte"
"8836","C_8836","Fibroblast"
"8837","C_8837","Monocyte"
"8838","C_8838","Monocyte"
"8839","C_8839","Macrophage"
"8840","C_8840","Monocyte"
"8841","C_8841","Neutrophil"
"8842","C_8842","Neutrophil"
"8843","C_8843","Mesothelial cell"
"8844","C_8844","Neutrophil"
"8845","C_8845","Fibroblast"
"8846","C_8846","Neutrophil"
"8847","C_8847","Neutrophil"
"8848","C_8848","Neutrophil"
"8849","C_8849","Neutrophil"
"8850","C_8850","Neutrophil"
"8851","C_8851","Neutrophil"
"8852","C_8852","Neutrophil"
"8853","C_8853","Neutrophil"
"8854","C_8854","Neutrophil"
"8855","C_8855","Neutrophil"
"8856","C_8856","Neutrophil"
"8857","C_8857","Neutrophil"
"8858","C_8858","Neutrophil"
"8859","C_8859","Neutrophil"
"8860","C_8860","Neutrophil"
"8861","C_8861","Neutrophil"
"8862","C_8862","Neutrophil"
"8863","C_8863","Neutrophil"
"8864","C_8864","Neutrophil"
"8865","C_8865","Neutrophil"
"8866","C_8866","Neutrophil"
"8867","C_8867","Neutrophil"
"8868","C_8868","Neutrophil"
"8869","C_8869","Neutrophil"
"8870","C_8870","Neutrophil"
"8871","C_8871","Neutrophil"
"8872","C_8872","Neutrophil"
"8873","C_8873","Neutrophil"
"8874","C_8874","Neutrophil"
"8875","C_8875","Neutrophil"
"8876","C_8876","Neutrophil"
"8877","C_8877","Neutrophil"
"8878","C_8878","Neutrophil"
"8879","C_8879","Neutrophil"
"8880","C_8880","Neutrophil"
"8881","C_8881","Neutrophil"
"8882","C_8882","Neutrophil"
"8883","C_8883","Neutrophil"
"8884","C_8884","Fibroblast"
"8885","C_8885","Neutrophil"
"8886","C_8886","Neutrophil"
"8887","C_8887","Neutrophil"
"8888","C_8888","Neutrophil"
"8889","C_8889","Neutrophil"
"8890","C_8890","Neutrophil"
"8891","C_8891","Neutrophil"
"8892","C_8892","Fibroblast"
"8893","C_8893","Neutrophil"
"8894","C_8894","Neutrophil"
"8895","C_8895","Neutrophil"
"8896","C_8896","Neutrophil"
"8897","C_8897","Neutrophil"
"8898","C_8898","Neutrophil"
"8899","C_8899","Neutrophil"
"8900","C_8900","Neutrophil"
"8901","C_8901","Neutrophil"
"8902","C_8902","Neutrophil"
"8903","C_8903","Neutrophil"
"8904","C_8904","Neutrophil"
"8905","C_8905","Neutrophil"
"8906","C_8906","Neutrophil"
"8907","C_8907","Neutrophil"
"8908","C_8908","Neutrophil"
"8909","C_8909","Neutrophil"
"8910","C_8910","Neutrophil"
"8911","C_8911","Neutrophil"
"8912","C_8912","Neutrophil"
"8913","C_8913","Neutrophil"
"8914","C_8914","Neutrophil"
"8915","C_8915","Neutrophil"
"8916","C_8916","Neutrophil"
"8917","C_8917","Neutrophil"
"8918","C_8918","Neutrophil"
"8919","C_8919","Neutrophil"
"8920","C_8920","Neutrophil"
"8921","C_8921","Neutrophil"
"8922","C_8922","Neutrophil"
"8923","C_8923","Neutrophil"
"8924","C_8924","Neutrophil"
"8925","C_8925","Neutrophil"
"8926","C_8926","Neutrophil"
"8927","C_8927","Neutrophil"
"8928","C_8928","Neutrophil"
"8929","C_8929","Neutrophil"
"8930","C_8930","Neutrophil"
"8931","C_8931","Neutrophil"
"8932","C_8932","Neutrophil"
"8933","C_8933","Neutrophil"
"8934","C_8934","Neutrophil"
"8935","C_8935","Neutrophil"
"8936","C_8936","Neutrophil"
"8937","C_8937","Neutrophil"
"8938","C_8938","Neutrophil"
"8939","C_8939","Neutrophil"
"8940","C_8940","Neutrophil"
"8941","C_8941","Neutrophil"
"8942","C_8942","Neutrophil"
"8943","C_8943","Neutrophil"
"8944","C_8944","Neutrophil"
"8945","C_8945","Neutrophil"
"8946","C_8946","Neutrophil"
"8947","C_8947","Neutrophil"
"8948","C_8948","Neutrophil"
"8949","C_8949","Neutrophil"
"8950","C_8950","Neutrophil"
"8951","C_8951","Neutrophil"
"8952","C_8952","Neutrophil"
"8953","C_8953","Neutrophil"
"8954","C_8954","Neutrophil"
"8955","C_8955","Neutrophil"
"8956","C_8956","Neutrophil"
"8957","C_8957","Neutrophil"
"8958","C_8958","Neutrophil"
"8959","C_8959","Neutrophil"
"8960","C_8960","Neutrophil"
