"","Cell","Cell_type"
"6531","C_6531","Fasciculata cell"
"6532","C_6532","Fasciculata cell"
"6533","C_6533","Fasciculata cell"
"6534","C_6534","Fasciculata cell"
"6535","C_6535","Fasciculata cell"
"6536","C_6536","Fasciculata cell"
"6537","C_6537","Fasciculata cell"
"6538","C_6538","Fasciculata cell"
"6539","C_6539","Fasciculata cell"
"6540","C_6540","Fasciculata cell"
"6541","C_6541","Fasciculata cell"
"6542","C_6542","Fasciculata cell"
"6543","C_6543","Fasciculata cell"
"6544","C_6544","Fasciculata cell"
"6545","C_6545","Fasciculata cell"
"6546","C_6546","Fasciculata cell"
"6547","C_6547","Fasciculata cell"
"6548","C_6548","Fasciculata cell"
"6549","C_6549","Fasciculata cell"
"6550","C_6550","Fasciculata cell"
"6551","C_6551","Fasciculata cell"
"6552","C_6552","Fasciculata cell"
"6553","C_6553","Fasciculata cell"
"6554","C_6554","Fasciculata cell"
"6555","C_6555","Fasciculata cell"
"6556","C_6556","Fasciculata cell"
"6557","C_6557","Fasciculata cell"
"6558","C_6558","Fasciculata cell"
"6559","C_6559","Fasciculata cell"
"6560","C_6560","Fasciculata cell"
"6561","C_6561","Fasciculata cell"
"6562","C_6562","Fasciculata cell"
"6563","C_6563","Fasciculata cell"
"6564","C_6564","Fasciculata cell"
"6565","C_6565","Fasciculata cell"
"6566","C_6566","Fasciculata cell"
"6567","C_6567","Fasciculata cell"
"6568","C_6568","Fasciculata cell"
"6569","C_6569","Fasciculata cell"
"6570","C_6570","Fasciculata cell"
"6571","C_6571","Fasciculata cell"
"6572","C_6572","Fasciculata cell"
"6573","C_6573","Fasciculata cell"
"6574","C_6574","Fasciculata cell"
"6575","C_6575","Fasciculata cell"
"6576","C_6576","Fasciculata cell"
"6577","C_6577","Fasciculata cell"
"6578","C_6578","Fasciculata cell"
"6579","C_6579","Fasciculata cell"
"6580","C_6580","Fasciculata cell"
"6581","C_6581","Fasciculata cell"
"6582","C_6582","Fasciculata cell"
"6583","C_6583","Fasciculata cell"
"6584","C_6584","Fasciculata cell"
"6585","C_6585","Fasciculata cell"
"6586","C_6586","Fasciculata cell"
"6587","C_6587","Fasciculata cell"
"6588","C_6588","Fasciculata cell"
"6589","C_6589","Fasciculata cell"
"6590","C_6590","Fasciculata cell"
"6591","C_6591","Fasciculata cell"
"6592","C_6592","Fasciculata cell"
"6593","C_6593","Fasciculata cell"
"6594","C_6594","Fasciculata cell"
"6595","C_6595","Fasciculata cell"
"6596","C_6596","Fasciculata cell"
"6597","C_6597","Fasciculata cell"
"6598","C_6598","Fasciculata cell"
"6599","C_6599","Fasciculata cell"
"6600","C_6600","Fasciculata cell"
"6601","C_6601","Fasciculata cell"
"6602","C_6602","Fasciculata cell"
"6603","C_6603","Fasciculata cell"
"6604","C_6604","Fasciculata cell"
"6605","C_6605","Fasciculata cell"
"6606","C_6606","Fasciculata cell"
"6607","C_6607","Fasciculata cell"
"6608","C_6608","Fasciculata cell"
"6609","C_6609","Fasciculata cell"
"6610","C_6610","Fasciculata cell"
"6611","C_6611","Fasciculata cell"
"6612","C_6612","Fasciculata cell"
"6613","C_6613","Fasciculata cell"
"6614","C_6614","Fasciculata cell"
"6615","C_6615","Fasciculata cell"
"6616","C_6616","Macrophage"
"6617","C_6617","Fasciculata cell"
"6618","C_6618","Fasciculata cell"
"6619","C_6619","Fasciculata cell"
"6620","C_6620","Fasciculata cell"
"6621","C_6621","Fasciculata cell"
"6622","C_6622","Fasciculata cell"
"6623","C_6623","Fasciculata cell"
"6624","C_6624","Fasciculata cell"
"6625","C_6625","Fasciculata cell"
"6626","C_6626","Fasciculata cell"
"6627","C_6627","Fasciculata cell"
"6628","C_6628","Fasciculata cell"
"6629","C_6629","Fasciculata cell"
"6630","C_6630","Fasciculata cell"
"6631","C_6631","Fasciculata cell"
"6632","C_6632","Fasciculata cell"
"6633","C_6633","Fasciculata cell"
"6634","C_6634","Fasciculata cell"
"6635","C_6635","Fasciculata cell"
"6636","C_6636","Fasciculata cell"
"6637","C_6637","Fasciculata cell"
"6638","C_6638","Fasciculata cell"
"6639","C_6639","Fasciculata cell"
"6640","C_6640","Fasciculata cell"
"6641","C_6641","Fasciculata cell"
"6642","C_6642","Fasciculata cell"
"6643","C_6643","Fasciculata cell"
"6644","C_6644","Fasciculata cell"
"6645","C_6645","Fasciculata cell"
"6646","C_6646","Fasciculata cell"
"6647","C_6647","Fasciculata cell"
"6648","C_6648","Fasciculata cell"
"6649","C_6649","Fasciculata cell"
"6650","C_6650","Fasciculata cell"
"6651","C_6651","Fasciculata cell"
"6652","C_6652","Fasciculata cell"
"6653","C_6653","Fasciculata cell"
"6654","C_6654","Fasciculata cell"
"6655","C_6655","Fasciculata cell"
"6656","C_6656","Fasciculata cell"
"6657","C_6657","Fasciculata cell"
"6658","C_6658","Fasciculata cell"
"6659","C_6659","Fasciculata cell"
"6660","C_6660","Fasciculata cell"
"6661","C_6661","Fasciculata cell"
"6662","C_6662","Fasciculata cell"
"6663","C_6663","Fasciculata cell"
"6664","C_6664","Fasciculata cell"
"6665","C_6665","Fasciculata cell"
"6666","C_6666","Fasciculata cell"
"6667","C_6667","Fasciculata cell"
"6668","C_6668","Fasciculata cell"
"6669","C_6669","Fasciculata cell"
"6670","C_6670","Fasciculata cell"
"6671","C_6671","Fasciculata cell"
"6672","C_6672","Fasciculata cell"
"6673","C_6673","Fasciculata cell"
"6674","C_6674","Fasciculata cell"
"6675","C_6675","Fasciculata cell"
"6676","C_6676","Macrophage"
"6677","C_6677","Fasciculata cell"
"6678","C_6678","Fasciculata cell"
"6679","C_6679","Fasciculata cell"
"6680","C_6680","Fasciculata cell"
"6681","C_6681","Fasciculata cell"
"6682","C_6682","Fasciculata cell"
"6683","C_6683","Fasciculata cell"
"6684","C_6684","Fasciculata cell"
"6685","C_6685","Fasciculata cell"
"6686","C_6686","Fasciculata cell"
"6687","C_6687","Fasciculata cell"
"6688","C_6688","Fasciculata cell"
"6689","C_6689","Fasciculata cell"
"6690","C_6690","Fasciculata cell"
"6691","C_6691","Fasciculata cell"
"6692","C_6692","Fasciculata cell"
"6693","C_6693","Fasciculata cell"
"6694","C_6694","Fasciculata cell"
"6695","C_6695","Fasciculata cell"
"6696","C_6696","Fasciculata cell"
"6697","C_6697","Fasciculata cell"
"6698","C_6698","Fasciculata cell"
"6699","C_6699","Fasciculata cell"
"6700","C_6700","Fasciculata cell"
"6701","C_6701","Fasciculata cell"
"6702","C_6702","Fasciculata cell"
"6703","C_6703","Fasciculata cell"
"6704","C_6704","Fasciculata cell"
"6705","C_6705","Fasciculata cell"
"6706","C_6706","Fasciculata cell"
"6707","C_6707","Fasciculata cell"
"6708","C_6708","Fasciculata cell"
"6709","C_6709","Fasciculata cell"
"6710","C_6710","Fasciculata cell"
"6711","C_6711","Fasciculata cell"
"6712","C_6712","Fasciculata cell"
"6713","C_6713","Fasciculata cell"
"6714","C_6714","Fasciculata cell"
"6715","C_6715","Fasciculata cell"
"6716","C_6716","Fasciculata cell"
"6717","C_6717","Fasciculata cell"
"6718","C_6718","Fasciculata cell"
"6719","C_6719","Fasciculata cell"
"6720","C_6720","Fasciculata cell"
"6721","C_6721","Fasciculata cell"
"6722","C_6722","Fasciculata cell"
"6723","C_6723","Fasciculata cell"
"6724","C_6724","Fasciculata cell"
"6725","C_6725","Fasciculata cell"
"6726","C_6726","Fasciculata cell"
"6727","C_6727","Fasciculata cell"
"6728","C_6728","Fasciculata cell"
"6729","C_6729","Fasciculata cell"
"6730","C_6730","Fasciculata cell"
"6731","C_6731","Fasciculata cell"
"6732","C_6732","Fasciculata cell"
"6733","C_6733","Fasciculata cell"
"6734","C_6734","Fasciculata cell"
"6735","C_6735","Fasciculata cell"
"6736","C_6736","Fasciculata cell"
"6737","C_6737","Fasciculata cell"
"6738","C_6738","Fasciculata cell"
"6739","C_6739","Fasciculata cell"
"6740","C_6740","Fasciculata cell"
"6741","C_6741","Fasciculata cell"
"6742","C_6742","Fasciculata cell"
"6743","C_6743","Fasciculata cell"
"6744","C_6744","Fasciculata cell"
"6745","C_6745","Fasciculata cell"
"6746","C_6746","Fasciculata cell"
"6747","C_6747","Fasciculata cell"
"6748","C_6748","Fasciculata cell"
"6749","C_6749","Fasciculata cell"
"6750","C_6750","Fasciculata cell"
"6751","C_6751","Fasciculata cell"
"6752","C_6752","Fasciculata cell"
"6753","C_6753","Fasciculata cell"
"6754","C_6754","Fasciculata cell"
"6755","C_6755","Fasciculata cell"
"6756","C_6756","Fasciculata cell"
"6757","C_6757","Fasciculata cell"
"6758","C_6758","Fasciculata cell"
"6759","C_6759","Fasciculata cell"
"6760","C_6760","Fasciculata cell"
"6761","C_6761","Fasciculata cell"
"6762","C_6762","Fasciculata cell"
"6763","C_6763","Fasciculata cell"
"6764","C_6764","Fasciculata cell"
"6765","C_6765","Fasciculata cell"
"6766","C_6766","Fasciculata cell"
"6767","C_6767","Fasciculata cell"
"6768","C_6768","Fasciculata cell"
"6769","C_6769","Fasciculata cell"
"6770","C_6770","Fasciculata cell"
"6771","C_6771","Fasciculata cell"
"6772","C_6772","Fasciculata cell"
"6773","C_6773","Fasciculata cell"
"6774","C_6774","Fasciculata cell"
"6775","C_6775","Fasciculata cell"
"6776","C_6776","Fasciculata cell"
"6777","C_6777","Fasciculata cell"
"6778","C_6778","Fasciculata cell"
"6779","C_6779","Fasciculata cell"
"6780","C_6780","Fasciculata cell"
"6781","C_6781","Endothelial cell (APC)"
"6782","C_6782","Fasciculata cell"
"6783","C_6783","Fasciculata cell"
"6784","C_6784","Fasciculata cell"
"6785","C_6785","Fasciculata cell"
"6786","C_6786","Fasciculata cell"
"6787","C_6787","Fasciculata cell"
"6788","C_6788","Fasciculata cell"
"6789","C_6789","Fasciculata cell"
"6790","C_6790","Fasciculata cell"
"6791","C_6791","Fasciculata cell"
"6792","C_6792","Fasciculata cell"
"6793","C_6793","Fasciculata cell"
"6794","C_6794","Fasciculata cell"
"6795","C_6795","Fasciculata cell"
"6796","C_6796","Fasciculata cell"
"6797","C_6797","Fasciculata cell"
"6798","C_6798","Fasciculata cell"
"6799","C_6799","Macrophage"
"6800","C_6800","Fasciculata cell"
"6801","C_6801","Fasciculata cell"
"6802","C_6802","Fasciculata cell"
"6803","C_6803","Fasciculata cell"
"6804","C_6804","Fasciculata cell"
"6805","C_6805","Fasciculata cell"
"6806","C_6806","Fasciculata cell"
"6807","C_6807","Fasciculata cell"
"6808","C_6808","Fasciculata cell"
"6809","C_6809","Fasciculata cell"
"6810","C_6810","Fasciculata cell"
"6811","C_6811","Fasciculata cell"
"6812","C_6812","Fasciculata cell"
"6813","C_6813","Fasciculata cell"
"6814","C_6814","Fasciculata cell"
"6815","C_6815","Fasciculata cell"
"6816","C_6816","Fasciculata cell"
"6817","C_6817","Fasciculata cell"
"6818","C_6818","Fasciculata cell"
"6819","C_6819","Fasciculata cell"
"6820","C_6820","Fasciculata cell"
"6821","C_6821","Fasciculata cell"
"6822","C_6822","Fasciculata cell"
"6823","C_6823","Fasciculata cell"
"6824","C_6824","Fasciculata cell"
"6825","C_6825","Fasciculata cell"
"6826","C_6826","Fasciculata cell"
"6827","C_6827","Fasciculata cell"
"6828","C_6828","Fasciculata cell"
"6829","C_6829","Fasciculata cell"
"6830","C_6830","Fasciculata cell"
"6831","C_6831","Fasciculata cell"
"6832","C_6832","Macrophage"
"6833","C_6833","Fasciculata cell"
"6834","C_6834","Fasciculata cell"
"6835","C_6835","Fasciculata cell"
"6836","C_6836","Fasciculata cell"
"6837","C_6837","Fasciculata cell"
"6838","C_6838","Fasciculata cell"
"6839","C_6839","Fasciculata cell"
"6840","C_6840","Fasciculata cell"
"6841","C_6841","Fasciculata cell"
"6842","C_6842","Fasciculata cell"
"6843","C_6843","Fasciculata cell"
"6844","C_6844","Fasciculata cell"
"6845","C_6845","Fasciculata cell"
"6846","C_6846","Fasciculata cell"
"6847","C_6847","Fasciculata cell"
"6848","C_6848","Fasciculata cell"
"6849","C_6849","Macrophage"
"6850","C_6850","Fasciculata cell"
"6851","C_6851","Fasciculata cell"
"6852","C_6852","Fasciculata cell"
"6853","C_6853","Fasciculata cell"
"6854","C_6854","Fasciculata cell"
"6855","C_6855","Fasciculata cell"
"6856","C_6856","Fasciculata cell"
"6857","C_6857","Fasciculata cell"
"6858","C_6858","Fasciculata cell"
"6859","C_6859","Fasciculata cell"
"6860","C_6860","Fasciculata cell"
"6861","C_6861","Fasciculata cell"
"6862","C_6862","Fasciculata cell"
"6863","C_6863","Fasciculata cell"
"6864","C_6864","Fasciculata cell"
"6865","C_6865","Fasciculata cell"
"6866","C_6866","Fasciculata cell"
"6867","C_6867","Fasciculata cell"
"6868","C_6868","Fasciculata cell"
"6869","C_6869","Fasciculata cell"
"6870","C_6870","Fasciculata cell"
"6871","C_6871","Fasciculata cell"
"6872","C_6872","Fasciculata cell"
"6873","C_6873","Fasciculata cell"
"6874","C_6874","Fasciculata cell"
"6875","C_6875","Fasciculata cell"
"6876","C_6876","Fasciculata cell"
"6877","C_6877","Fasciculata cell"
"6878","C_6878","Fasciculata cell"
"6879","C_6879","Fasciculata cell"
"6880","C_6880","Fasciculata cell"
"6881","C_6881","Fasciculata cell"
"6882","C_6882","Fasciculata cell"
"6883","C_6883","Fasciculata cell"
"6884","C_6884","Fasciculata cell"
"6885","C_6885","Fasciculata cell"
"6886","C_6886","Fasciculata cell"
"6887","C_6887","Fasciculata cell"
"6888","C_6888","Fasciculata cell"
"6889","C_6889","Fasciculata cell"
"6890","C_6890","Fasciculata cell"
"6891","C_6891","Fasciculata cell"
"6892","C_6892","Fasciculata cell"
"6893","C_6893","Fasciculata cell"
"6894","C_6894","Fasciculata cell"
"6895","C_6895","Macrophage"
"6896","C_6896","Fasciculata cell"
"6897","C_6897","Fasciculata cell"
"6898","C_6898","Macrophage"
"6899","C_6899","Fasciculata cell"
"6900","C_6900","Fasciculata cell"
"6901","C_6901","Fasciculata cell"
"6902","C_6902","Fasciculata cell"
"6903","C_6903","Fasciculata cell"
"6904","C_6904","Fasciculata cell"
"6905","C_6905","Fasciculata cell"
"6906","C_6906","Fasciculata cell"
"6907","C_6907","Fasciculata cell"
"6908","C_6908","Fasciculata cell"
"6909","C_6909","Fasciculata cell"
"6910","C_6910","Fasciculata cell"
"6911","C_6911","Fasciculata cell"
"6912","C_6912","Fasciculata cell"
"6913","C_6913","Fasciculata cell"
"6914","C_6914","Fasciculata cell"
"6915","C_6915","Fasciculata cell"
"6916","C_6916","Fasciculata cell"
"6917","C_6917","Macrophage"
"6918","C_6918","Fasciculata cell"
"6919","C_6919","Fasciculata cell"
"6920","C_6920","Fasciculata cell"
"6921","C_6921","Fasciculata cell"
"6922","C_6922","Fasciculata cell"
"6923","C_6923","Fasciculata cell"
"6924","C_6924","Fasciculata cell"
"6925","C_6925","Fasciculata cell"
"6926","C_6926","Fasciculata cell"
"6927","C_6927","Fasciculata cell"
"6928","C_6928","Fasciculata cell"
"6929","C_6929","Fasciculata cell"
"6930","C_6930","Fasciculata cell"
"6931","C_6931","Fasciculata cell"
"6932","C_6932","Fasciculata cell"
"6933","C_6933","Fasciculata cell"
"6934","C_6934","Fasciculata cell"
"6935","C_6935","Fasciculata cell"
"6936","C_6936","Fasciculata cell"
"6937","C_6937","Myeloid cell"
"6938","C_6938","Fasciculata cell"
"6939","C_6939","Fasciculata cell"
"6940","C_6940","Fasciculata cell"
"6941","C_6941","Fasciculata cell"
"6942","C_6942","Fasciculata cell"
"6943","C_6943","Fasciculata cell"
"6944","C_6944","Fasciculata cell"
"6945","C_6945","Fasciculata cell"
"6946","C_6946","Fasciculata cell"
"6947","C_6947","Fasciculata cell"
"6948","C_6948","Fasciculata cell"
"6949","C_6949","Fasciculata cell"
"6950","C_6950","Fasciculata cell"
"6951","C_6951","Fasciculata cell"
"6952","C_6952","Fasciculata cell"
"6953","C_6953","Fasciculata cell"
"6954","C_6954","Fasciculata cell"
"6955","C_6955","Fasciculata cell"
"6956","C_6956","Fasciculata cell"
"6957","C_6957","Macrophage"
"6958","C_6958","Fasciculata cell"
"6959","C_6959","Fasciculata cell"
"6960","C_6960","Fasciculata cell"
"6961","C_6961","Fasciculata cell"
"6962","C_6962","Fasciculata cell"
"6963","C_6963","Fasciculata cell"
"6964","C_6964","Fasciculata cell"
"6965","C_6965","Fasciculata cell"
"6966","C_6966","Fasciculata cell"
"6967","C_6967","Fasciculata cell"
"6968","C_6968","Fasciculata cell"
"6969","C_6969","Fasciculata cell"
"6970","C_6970","Fasciculata cell"
"6971","C_6971","Fasciculata cell"
"6972","C_6972","Fasciculata cell"
"6973","C_6973","Fasciculata cell"
"6974","C_6974","Fasciculata cell"
"6975","C_6975","Fasciculata cell"
"6976","C_6976","Fasciculata cell"
"6977","C_6977","Fasciculata cell"
"6978","C_6978","Fasciculata cell"
"6979","C_6979","Fasciculata cell"
"6980","C_6980","Fasciculata cell"
"6981","C_6981","Fasciculata cell"
"6982","C_6982","Fasciculata cell"
"6983","C_6983","Fasciculata cell"
"6984","C_6984","Fasciculata cell"
"6985","C_6985","Fasciculata cell"
"6986","C_6986","Fasciculata cell"
"6987","C_6987","Fasciculata cell"
"6988","C_6988","Myeloid cell"
"6989","C_6989","Fasciculata cell"
"6990","C_6990","Fasciculata cell"
"6991","C_6991","Fasciculata cell"
"6992","C_6992","Fasciculata cell"
"6993","C_6993","Fasciculata cell"
"6994","C_6994","Fasciculata cell"
"6995","C_6995","Fasciculata cell"
"6996","C_6996","Fasciculata cell"
"6997","C_6997","Fasciculata cell"
"6998","C_6998","Macrophage"
"6999","C_6999","Fasciculata cell"
"7000","C_7000","Fasciculata cell"
"7001","C_7001","Fasciculata cell"
"7002","C_7002","Fasciculata cell"
"7003","C_7003","Fasciculata cell"
"7004","C_7004","Fasciculata cell"
"7005","C_7005","Fasciculata cell"
"7006","C_7006","Fasciculata cell"
"7007","C_7007","Fasciculata cell"
"7008","C_7008","Fasciculata cell"
"7009","C_7009","Fasciculata cell"
"7010","C_7010","Fasciculata cell"
"7011","C_7011","Endothelial cell (APC)"
"7012","C_7012","Fasciculata cell"
"7013","C_7013","Fasciculata cell"
"7014","C_7014","Fasciculata cell"
"7015","C_7015","Fasciculata cell"
"7016","C_7016","Fasciculata cell"
"7017","C_7017","Fasciculata cell"
"7018","C_7018","Fasciculata cell"
"7019","C_7019","Fasciculata cell"
"7020","C_7020","Fasciculata cell"
"7021","C_7021","Fasciculata cell"
"7022","C_7022","Fasciculata cell"
"7023","C_7023","Fasciculata cell"
"7024","C_7024","Fasciculata cell"
"7025","C_7025","Fasciculata cell"
"7026","C_7026","Fasciculata cell"
"7027","C_7027","Fasciculata cell"
"7028","C_7028","Fasciculata cell"
"7029","C_7029","Fasciculata cell"
"7030","C_7030","Fasciculata cell"
"7031","C_7031","Fasciculata cell"
"7032","C_7032","Fasciculata cell"
"7033","C_7033","Fasciculata cell"
"7034","C_7034","Fasciculata cell"
"7035","C_7035","Fasciculata cell"
"7036","C_7036","Fasciculata cell"
"7037","C_7037","Fasciculata cell"
"7038","C_7038","Fasciculata cell"
"7039","C_7039","Fasciculata cell"
"7040","C_7040","Fasciculata cell"
"7041","C_7041","Fasciculata cell"
"7042","C_7042","Fasciculata cell"
"7043","C_7043","Fasciculata cell"
"7044","C_7044","Fasciculata cell"
"7045","C_7045","Fasciculata cell"
"7046","C_7046","Fasciculata cell"
"7047","C_7047","Fasciculata cell"
"7048","C_7048","Fasciculata cell"
"7049","C_7049","Endothelial cell (APC)"
"7050","C_7050","Fasciculata cell"
"7051","C_7051","Macrophage"
"7052","C_7052","Macrophage"
"7053","C_7053","Fasciculata cell"
"7054","C_7054","Fasciculata cell"
"7055","C_7055","Fasciculata cell"
"7056","C_7056","Macrophage"
"7057","C_7057","Fasciculata cell"
"7058","C_7058","Fasciculata cell"
"7059","C_7059","Fasciculata cell"
"7060","C_7060","Fasciculata cell"
"7061","C_7061","Fasciculata cell"
"7062","C_7062","Fasciculata cell"
"7063","C_7063","Fasciculata cell"
"7064","C_7064","Fasciculata cell"
"7065","C_7065","Fasciculata cell"
"7066","C_7066","Fasciculata cell"
"7067","C_7067","Fasciculata cell"
"7068","C_7068","Fasciculata cell"
"7069","C_7069","Macrophage"
"7070","C_7070","Macrophage"
"7071","C_7071","Endothelial cell (APC)"
"7072","C_7072","Fasciculata cell"
"7073","C_7073","Macrophage"
"7074","C_7074","Fasciculata cell"
"7075","C_7075","Fasciculata cell"
"7076","C_7076","Fasciculata cell"
"7077","C_7077","Fasciculata cell"
"7078","C_7078","Fasciculata cell"
"7079","C_7079","Fasciculata cell"
"7080","C_7080","Fasciculata cell"
"7081","C_7081","Fasciculata cell"
"7082","C_7082","Fasciculata cell"
"7083","C_7083","Fasciculata cell"
"7084","C_7084","Fasciculata cell"
"7085","C_7085","Fasciculata cell"
"7086","C_7086","Fasciculata cell"
"7087","C_7087","Fasciculata cell"
"7088","C_7088","Fasciculata cell"
"7089","C_7089","Fasciculata cell"
"7090","C_7090","Fasciculata cell"
"7091","C_7091","Fasciculata cell"
"7092","C_7092","Fasciculata cell"
"7093","C_7093","Fasciculata cell"
"7094","C_7094","Fasciculata cell"
"7095","C_7095","Fasciculata cell"
"7096","C_7096","Fasciculata cell"
"7097","C_7097","Fasciculata cell"
"7098","C_7098","Fasciculata cell"
"7099","C_7099","Fasciculata cell"
"7100","C_7100","Fasciculata cell"
"7101","C_7101","Fasciculata cell"
"7102","C_7102","Fasciculata cell"
"7103","C_7103","Fasciculata cell"
"7104","C_7104","Fasciculata cell"
"7105","C_7105","Fasciculata cell"
"7106","C_7106","Fasciculata cell"
"7107","C_7107","Fasciculata cell"
"7108","C_7108","Fasciculata cell"
"7109","C_7109","Fasciculata cell"
"7110","C_7110","Fasciculata cell"
"7111","C_7111","Fasciculata cell"
"7112","C_7112","Fasciculata cell"
"7113","C_7113","Fasciculata cell"
"7114","C_7114","Fasciculata cell"
"7115","C_7115","Fasciculata cell"
"7116","C_7116","Fasciculata cell"
"7117","C_7117","Fasciculata cell"
"7118","C_7118","Myeloid cell"
"7119","C_7119","Fasciculata cell"
"7120","C_7120","Fasciculata cell"
"7121","C_7121","Fasciculata cell"
"7122","C_7122","Fasciculata cell"
"7123","C_7123","Fasciculata cell"
"7124","C_7124","Fasciculata cell"
"7125","C_7125","Fasciculata cell"
"7126","C_7126","Macrophage"
"7127","C_7127","Fasciculata cell"
"7128","C_7128","Fasciculata cell"
"7129","C_7129","Macrophage"
"7130","C_7130","Fasciculata cell"
"7131","C_7131","Fasciculata cell"
"7132","C_7132","Fasciculata cell"
"7133","C_7133","Fasciculata cell"
"7134","C_7134","Fasciculata cell"
"7135","C_7135","Macrophage"
"7136","C_7136","Macrophage"
"7137","C_7137","Fasciculata cell"
"7138","C_7138","Fasciculata cell"
"7139","C_7139","Fasciculata cell"
"7140","C_7140","Fasciculata cell"
"7141","C_7141","Fasciculata cell"
"7142","C_7142","Fasciculata cell"
"7143","C_7143","Fasciculata cell"
"7144","C_7144","Macrophage"
"7145","C_7145","Monocyte"
"7146","C_7146","Monocyte"
"7147","C_7147","Macrophage"
"7148","C_7148","Fasciculata cell"
"7149","C_7149","Macrophage"
"7150","C_7150","Macrophage"
"7151","C_7151","Fasciculata cell"
"7152","C_7152","Fasciculata cell"
"7153","C_7153","Macrophage"
"7154","C_7154","Fasciculata cell"
"7155","C_7155","Macrophage"
"7156","C_7156","Macrophage"
"7157","C_7157","Fasciculata cell"
"7158","C_7158","Macrophage"
"7159","C_7159","Macrophage"
"7160","C_7160","Macrophage"
"7161","C_7161","Macrophage"
"7162","C_7162","Macrophage"
"7163","C_7163","Macrophage"
"7164","C_7164","Macrophage"
"7165","C_7165","Macrophage"
"7166","C_7166","Macrophage"
"7167","C_7167","Fasciculata cell"
"7168","C_7168","Macrophage"
"7169","C_7169","Macrophage"
"7170","C_7170","Macrophage"
"7171","C_7171","Monocyte"
"7172","C_7172","Macrophage"
"7173","C_7173","Macrophage"
"7174","C_7174","Macrophage"
"7175","C_7175","Macrophage"
"7176","C_7176","Macrophage"
"7177","C_7177","Macrophage"
"7178","C_7178","Macrophage"
"7179","C_7179","Macrophage"
"7180","C_7180","Macrophage"
"7181","C_7181","Macrophage"
"7182","C_7182","Macrophage"
"7183","C_7183","Macrophage"
"7184","C_7184","Macrophage"
"7185","C_7185","Macrophage"
"7186","C_7186","Macrophage"
"7187","C_7187","Macrophage"
"7188","C_7188","Macrophage"
"7189","C_7189","Macrophage"
"7190","C_7190","Macrophage"
"7191","C_7191","Macrophage"
"7192","C_7192","Macrophage"
"7193","C_7193","Macrophage"
"7194","C_7194","Macrophage"
"7195","C_7195","Macrophage"
"7196","C_7196","Macrophage"
"7197","C_7197","Macrophage"
"7198","C_7198","Fasciculata cell"
"7199","C_7199","Macrophage"
"7200","C_7200","Macrophage"
"7201","C_7201","Macrophage"
"7202","C_7202","Macrophage"
"7203","C_7203","Fasciculata cell"
"7204","C_7204","Macrophage"
"7205","C_7205","Macrophage"
"7206","C_7206","Macrophage"
"7207","C_7207","Macrophage"
"7208","C_7208","Macrophage"
"7209","C_7209","Macrophage"
"7210","C_7210","Macrophage"
"7211","C_7211","Macrophage"
"7212","C_7212","Macrophage"
"7213","C_7213","Macrophage"
"7214","C_7214","Macrophage"
"7215","C_7215","Macrophage"
"7216","C_7216","Macrophage"
"7217","C_7217","Macrophage"
"7218","C_7218","Macrophage"
"7219","C_7219","Macrophage"
"7220","C_7220","Macrophage"
"7221","C_7221","Macrophage"
"7222","C_7222","Macrophage"
"7223","C_7223","Macrophage"
"7224","C_7224","Macrophage"
"7225","C_7225","Macrophage"
"7226","C_7226","Macrophage"
"7227","C_7227","Macrophage"
"7228","C_7228","Macrophage"
"7229","C_7229","Macrophage"
"7230","C_7230","Macrophage"
"7231","C_7231","Macrophage"
"7232","C_7232","Macrophage"
"7233","C_7233","Macrophage"
"7234","C_7234","Macrophage"
"7235","C_7235","Macrophage"
"7236","C_7236","Macrophage"
"7237","C_7237","Macrophage"
"7238","C_7238","Macrophage"
"7239","C_7239","Macrophage"
"7240","C_7240","Macrophage"
"7241","C_7241","Macrophage"
"7242","C_7242","Macrophage"
"7243","C_7243","Macrophage"
"7244","C_7244","Macrophage"
"7245","C_7245","Macrophage"
"7246","C_7246","Macrophage"
"7247","C_7247","Macrophage"
"7248","C_7248","Macrophage"
"7249","C_7249","Macrophage"
"7250","C_7250","Macrophage"
"7251","C_7251","Macrophage"
"7252","C_7252","Macrophage"
"7253","C_7253","Macrophage"
"7254","C_7254","Macrophage"
"7255","C_7255","Macrophage"
"7256","C_7256","Macrophage"
"7257","C_7257","Macrophage"
"7258","C_7258","Macrophage"
"7259","C_7259","Macrophage"
"7260","C_7260","Macrophage"
"7261","C_7261","Macrophage"
"7262","C_7262","Macrophage"
"7263","C_7263","Macrophage"
"7264","C_7264","Macrophage"
"7265","C_7265","Macrophage"
"7266","C_7266","Macrophage"
"7267","C_7267","Macrophage"
"7268","C_7268","Macrophage"
"7269","C_7269","Macrophage"
"7270","C_7270","Macrophage"
"7271","C_7271","Macrophage"
"7272","C_7272","Macrophage"
"7273","C_7273","Macrophage"
"7274","C_7274","Macrophage"
"7275","C_7275","Monocyte"
"7276","C_7276","Macrophage"
"7277","C_7277","Macrophage"
"7278","C_7278","Macrophage"
"7279","C_7279","Macrophage"
"7280","C_7280","Macrophage"
"7281","C_7281","Macrophage"
"7282","C_7282","Macrophage"
"7283","C_7283","Macrophage"
"7284","C_7284","Macrophage"
"7285","C_7285","Macrophage"
"7286","C_7286","Macrophage"
"7287","C_7287","Macrophage"
"7288","C_7288","Macrophage"
"7289","C_7289","Macrophage"
"7290","C_7290","Macrophage"
