"","Cell","Cell_type"
"4374","C_4374","Proximal tubule epithelial cell"
"4375","C_4375","Proximal tubule epithelial cell"
"4376","C_4376","Proximal tubule epithelial cell"
"4377","C_4377","Proximal tubule epithelial cell"
"4378","C_4378","Proximal tubule epithelial cell"
"4379","C_4379","Proximal tubule epithelial cell"
"4380","C_4380","Proximal tubule epithelial cell"
"4381","C_4381","Proximal tubule epithelial cell"
"4382","C_4382","Proximal tubule epithelial cell"
"4383","C_4383","Proximal tubule epithelial cell"
"4384","C_4384","Proximal tubule epithelial cell"
"4385","C_4385","Proximal tubule epithelial cell"
"4386","C_4386","Proximal tubule epithelial cell"
"4387","C_4387","Proximal tubule epithelial cell"
"4388","C_4388","Proximal tubule epithelial cell"
"4389","C_4389","Proximal tubule epithelial cell"
"4390","C_4390","Proximal tubule epithelial cell"
"4391","C_4391","Proximal tubule epithelial cell"
"4392","C_4392","Proximal tubule epithelial cell"
"4393","C_4393","Proximal tubule epithelial cell"
"4394","C_4394","Proximal tubule epithelial cell"
"4395","C_4395","Proximal tubule epithelial cell"
"4396","C_4396","Proximal tubule epithelial cell"
"4397","C_4397","Proximal tubule epithelial cell"
"4398","C_4398","Proximal tubule epithelial cell"
"4399","C_4399","Proximal tubule epithelial cell"
"4400","C_4400","Proximal tubule epithelial cell"
"4401","C_4401","Proximal tubule epithelial cell"
"4402","C_4402","Proximal tubule epithelial cell"
"4403","C_4403","Proximal tubule epithelial cell"
"4404","C_4404","Proximal tubule epithelial cell"
"4405","C_4405","Proximal tubule epithelial cell"
"4406","C_4406","Proximal tubule epithelial cell"
"4407","C_4407","Proximal tubule epithelial cell"
"4408","C_4408","Proximal tubule epithelial cell"
"4409","C_4409","Proximal tubule epithelial cell"
"4410","C_4410","Proximal tubule epithelial cell"
"4411","C_4411","Proximal tubule epithelial cell"
"4412","C_4412","Proximal tubule epithelial cell"
"4413","C_4413","Proximal tubule epithelial cell"
"4414","C_4414","Proximal tubule epithelial cell"
"4415","C_4415","Proximal tubule epithelial cell"
"4416","C_4416","Proximal tubule epithelial cell"
"4417","C_4417","Proximal tubule epithelial cell"
"4418","C_4418","Proximal tubule epithelial cell"
"4419","C_4419","Proximal tubule epithelial cell"
"4420","C_4420","Proximal tubule epithelial cell"
"4421","C_4421","Proximal tubule epithelial cell"
"4422","C_4422","Proximal tubule epithelial cell"
"4423","C_4423","Proximal tubule epithelial cell"
"4424","C_4424","Proximal tubule epithelial cell"
"4425","C_4425","Proximal tubule epithelial cell"
"4426","C_4426","Proximal tubule epithelial cell"
"4427","C_4427","Proximal tubule epithelial cell"
"4428","C_4428","Proximal tubule epithelial cell"
"4429","C_4429","Proximal tubule epithelial cell"
"4430","C_4430","Proximal tubule epithelial cell"
"4431","C_4431","Proximal tubule epithelial cell"
"4432","C_4432","Proximal tubule epithelial cell"
"4433","C_4433","Proximal tubule epithelial cell"
"4434","C_4434","Proximal tubule epithelial cell"
"4435","C_4435","Proximal tubule epithelial cell"
"4436","C_4436","Proximal tubule epithelial cell"
"4437","C_4437","Proximal tubule epithelial cell"
"4438","C_4438","Proximal tubule epithelial cell"
"4439","C_4439","Proximal tubule epithelial cell"
"4440","C_4440","Proximal tubule epithelial cell"
"4441","C_4441","Proximal tubule epithelial cell"
"4442","C_4442","Proximal tubule epithelial cell"
"4443","C_4443","Proximal tubule epithelial cell"
"4444","C_4444","Proximal tubule epithelial cell"
"4445","C_4445","Proximal tubule epithelial cell"
"4446","C_4446","Proximal tubule epithelial cell"
"4447","C_4447","Proximal tubule epithelial cell"
"4448","C_4448","Proximal tubule epithelial cell"
"4449","C_4449","Proximal tubule epithelial cell"
"4450","C_4450","Proximal tubule epithelial cell"
"4451","C_4451","Proximal tubule epithelial cell"
"4452","C_4452","Proximal tubule epithelial cell"
"4453","C_4453","Proximal tubule epithelial cell"
"4454","C_4454","Proximal tubule epithelial cell"
"4455","C_4455","Proximal tubule epithelial cell"
"4456","C_4456","Proximal tubule epithelial cell"
"4457","C_4457","Proximal tubule epithelial cell"
"4458","C_4458","Proximal tubule epithelial cell"
"4459","C_4459","Proximal tubule epithelial cell"
"4460","C_4460","Proximal tubule epithelial cell"
"4461","C_4461","Proximal tubule epithelial cell"
"4462","C_4462","Proximal tubule epithelial cell"
"4463","C_4463","Proximal tubule epithelial cell"
"4464","C_4464","Proximal tubule epithelial cell"
"4465","C_4465","Proximal tubule epithelial cell"
"4466","C_4466","Proximal tubule epithelial cell"
"4467","C_4467","Proximal tubule epithelial cell"
"4468","C_4468","Proximal tubule epithelial cell"
"4469","C_4469","Proximal tubule epithelial cell"
"4470","C_4470","Proximal tubule epithelial cell"
"4471","C_4471","Proximal tubule epithelial cell"
"4472","C_4472","Proximal tubule epithelial cell"
"4473","C_4473","Proximal tubule epithelial cell"
"4474","C_4474","Proximal tubule epithelial cell"
"4475","C_4475","Proximal tubule epithelial cell"
"4476","C_4476","Proximal tubule epithelial cell"
"4477","C_4477","Proximal tubule epithelial cell"
"4478","C_4478","Proximal tubule epithelial cell"
"4479","C_4479","Proximal tubule epithelial cell"
"4480","C_4480","Proximal tubule epithelial cell"
"4481","C_4481","Proximal tubule epithelial cell"
"4482","C_4482","Proximal tubule epithelial cell"
"4483","C_4483","Proximal tubule epithelial cell"
"4484","C_4484","Proximal tubule epithelial cell"
"4485","C_4485","Proximal tubule epithelial cell"
"4486","C_4486","Proximal tubule epithelial cell"
"4487","C_4487","Proximal tubule epithelial cell"
"4488","C_4488","Proximal tubule epithelial cell"
"4489","C_4489","Proximal tubule epithelial cell"
"4490","C_4490","Proximal tubule epithelial cell"
"4491","C_4491","Proximal tubule epithelial cell"
"4492","C_4492","Proximal tubule epithelial cell"
"4493","C_4493","Proximal tubule epithelial cell"
"4494","C_4494","Proximal tubule epithelial cell"
"4495","C_4495","Proximal tubule epithelial cell"
"4496","C_4496","Proximal tubule epithelial cell"
"4497","C_4497","Proximal tubule epithelial cell"
"4498","C_4498","Proximal tubule epithelial cell"
"4499","C_4499","Proximal tubule epithelial cell"
"4500","C_4500","Proximal tubule epithelial cell"
"4501","C_4501","Proximal tubule epithelial cell"
"4502","C_4502","Proximal tubule epithelial cell"
"4503","C_4503","Proximal tubule epithelial cell"
"4504","C_4504","Proximal tubule epithelial cell"
"4505","C_4505","Proximal tubule epithelial cell"
"4506","C_4506","Proximal tubule epithelial cell"
"4507","C_4507","Proximal tubule epithelial cell"
"4508","C_4508","Proximal tubule epithelial cell"
"4509","C_4509","Proximal tubule epithelial cell"
"4510","C_4510","Proximal tubule epithelial cell"
"4511","C_4511","Proximal tubule epithelial cell"
"4512","C_4512","Proximal tubule epithelial cell"
"4513","C_4513","Proximal tubule epithelial cell"
"4514","C_4514","Proximal tubule epithelial cell"
"4515","C_4515","Proximal tubule epithelial cell"
"4516","C_4516","Proximal tubule epithelial cell"
"4517","C_4517","Proximal tubule epithelial cell"
"4518","C_4518","Proximal tubule epithelial cell"
"4519","C_4519","Proximal tubule epithelial cell"
"4520","C_4520","Proximal tubule epithelial cell"
"4521","C_4521","Proximal tubule epithelial cell"
"4522","C_4522","Proximal tubule epithelial cell"
"4523","C_4523","Proximal tubule epithelial cell"
"4524","C_4524","Proximal tubule epithelial cell"
"4525","C_4525","Proximal tubule epithelial cell"
"4526","C_4526","Proximal tubule epithelial cell"
"4527","C_4527","Proximal tubule epithelial cell"
"4528","C_4528","Proximal tubule epithelial cell"
"4529","C_4529","Proximal tubule epithelial cell"
"4530","C_4530","Proximal tubule epithelial cell"
"4531","C_4531","Proximal tubule epithelial cell"
"4532","C_4532","Proximal tubule epithelial cell"
"4533","C_4533","Proximal tubule epithelial cell"
"4534","C_4534","Proximal tubule epithelial cell"
"4535","C_4535","Proximal tubule epithelial cell"
"4536","C_4536","Proximal tubule epithelial cell"
"4537","C_4537","Proximal tubule epithelial cell"
"4538","C_4538","Proximal tubule epithelial cell"
"4539","C_4539","Proximal tubule epithelial cell"
"4540","C_4540","Proximal tubule epithelial cell"
"4541","C_4541","Proximal tubule epithelial cell"
"4542","C_4542","Proximal tubule epithelial cell"
"4543","C_4543","Proximal tubule epithelial cell"
"4544","C_4544","Proximal tubule epithelial cell"
"4545","C_4545","Proximal tubule epithelial cell"
"4546","C_4546","Proximal tubule epithelial cell"
"4547","C_4547","Proximal tubule epithelial cell"
"4548","C_4548","Proximal tubule epithelial cell"
"4549","C_4549","Proximal tubule epithelial cell"
"4550","C_4550","Proximal tubule epithelial cell"
"4551","C_4551","Proximal tubule epithelial cell"
"4552","C_4552","Proximal tubule epithelial cell"
"4553","C_4553","Proximal tubule epithelial cell"
"4554","C_4554","Proximal tubule epithelial cell"
"4555","C_4555","Proximal tubule epithelial cell"
"4556","C_4556","Proximal tubule epithelial cell"
"4557","C_4557","Proximal tubule epithelial cell"
"4558","C_4558","Proximal tubule epithelial cell"
"4559","C_4559","Proximal tubule epithelial cell"
"4560","C_4560","Proximal tubule epithelial cell"
"4561","C_4561","Proximal tubule epithelial cell"
"4562","C_4562","Proximal tubule epithelial cell"
"4563","C_4563","Proximal tubule epithelial cell"
"4564","C_4564","Proximal tubule epithelial cell"
"4565","C_4565","Proximal tubule epithelial cell"
"4566","C_4566","Proximal tubule epithelial cell"
"4567","C_4567","Proximal tubule epithelial cell"
"4568","C_4568","Proximal tubule epithelial cell"
"4569","C_4569","Proximal tubule epithelial cell"
"4570","C_4570","Proximal tubule epithelial cell"
"4571","C_4571","Proximal tubule epithelial cell"
"4572","C_4572","Proximal tubule epithelial cell"
"4573","C_4573","Proximal tubule epithelial cell"
"4574","C_4574","Proximal tubule epithelial cell"
"4575","C_4575","Proximal tubule epithelial cell"
"4576","C_4576","Proximal tubule epithelial cell"
"4577","C_4577","Proximal tubule epithelial cell"
"4578","C_4578","Proximal tubule epithelial cell"
"4579","C_4579","Proximal tubule epithelial cell"
"4580","C_4580","Proximal tubule epithelial cell"
"4581","C_4581","Proximal tubule epithelial cell"
"4582","C_4582","Proximal tubule epithelial cell"
"4583","C_4583","Proximal tubule epithelial cell"
"4584","C_4584","Proximal tubule epithelial cell"
"4585","C_4585","Proximal tubule epithelial cell"
"4586","C_4586","Proximal tubule epithelial cell"
"4587","C_4587","Proximal tubule epithelial cell"
"4588","C_4588","Proximal tubule epithelial cell"
"4589","C_4589","Proximal tubule epithelial cell"
"4590","C_4590","Proximal tubule epithelial cell"
"4591","C_4591","Proximal tubule epithelial cell"
"4592","C_4592","Proximal tubule epithelial cell"
"4593","C_4593","Proximal tubule epithelial cell"
"4594","C_4594","Proximal tubule epithelial cell"
"4595","C_4595","Proximal tubule epithelial cell"
"4596","C_4596","Proximal tubule epithelial cell"
"4597","C_4597","Proximal tubule epithelial cell"
"4598","C_4598","Proximal tubule epithelial cell"
"4599","C_4599","Proximal tubule epithelial cell"
"4600","C_4600","Proximal tubule epithelial cell"
"4601","C_4601","Proximal tubule epithelial cell"
"4602","C_4602","Proximal tubule epithelial cell"
"4603","C_4603","Proximal tubule epithelial cell"
"4604","C_4604","Proximal tubule epithelial cell"
"4605","C_4605","Proximal tubule epithelial cell"
"4606","C_4606","Proximal tubule epithelial cell"
"4607","C_4607","Proximal tubule epithelial cell"
"4608","C_4608","Proximal tubule epithelial cell"
"4609","C_4609","Proximal tubule epithelial cell"
"4610","C_4610","Proximal tubule epithelial cell"
"4611","C_4611","Proximal tubule epithelial cell"
"4612","C_4612","Proximal tubule epithelial cell"
"4613","C_4613","Proximal tubule epithelial cell"
"4614","C_4614","Proximal tubule epithelial cell"
"4615","C_4615","Proximal tubule epithelial cell"
"4616","C_4616","Proximal tubule epithelial cell"
"4617","C_4617","Proximal tubule epithelial cell"
"4618","C_4618","Proximal tubule epithelial cell"
"4619","C_4619","Proximal tubule epithelial cell"
"4620","C_4620","Proximal tubule epithelial cell"
"4621","C_4621","Proximal tubule epithelial cell"
"4622","C_4622","Proximal tubule epithelial cell"
"4623","C_4623","Proximal tubule epithelial cell"
"4624","C_4624","Proximal tubule epithelial cell"
"4625","C_4625","Proximal tubule epithelial cell"
"4626","C_4626","Proximal tubule epithelial cell"
"4627","C_4627","Proximal tubule epithelial cell"
"4628","C_4628","Proximal tubule epithelial cell"
"4629","C_4629","Proximal tubule epithelial cell"
"4630","C_4630","Proximal tubule epithelial cell"
"4631","C_4631","Proximal tubule epithelial cell"
"4632","C_4632","Proximal tubule epithelial cell"
"4633","C_4633","Proximal tubule epithelial cell"
"4634","C_4634","Proximal tubule epithelial cell"
"4635","C_4635","Proximal tubule epithelial cell"
"4636","C_4636","Proximal tubule epithelial cell"
"4637","C_4637","Proximal tubule epithelial cell"
"4638","C_4638","Proximal tubule epithelial cell"
"4639","C_4639","Proximal tubule epithelial cell"
"4640","C_4640","Proximal tubule epithelial cell"
"4641","C_4641","Proximal tubule epithelial cell"
"4642","C_4642","Proximal tubule epithelial cell"
"4643","C_4643","Endothelial cell"
"4644","C_4644","Endothelial cell"
"4645","C_4645","Endothelial cell"
"4646","C_4646","Endothelial cell"
"4647","C_4647","Endothelial cell"
"4648","C_4648","Endothelial cell"
"4649","C_4649","Endothelial cell"
"4650","C_4650","Endothelial cell"
"4651","C_4651","Endothelial cell"
"4652","C_4652","Endothelial cell"
"4653","C_4653","Endothelial cell"
"4654","C_4654","Endothelial cell"
"4655","C_4655","Endothelial cell"
"4656","C_4656","Endothelial cell"
"4657","C_4657","Endothelial cell"
"4658","C_4658","Endothelial cell"
"4659","C_4659","Endothelial cell"
"4660","C_4660","Endothelial cell"
"4661","C_4661","Endothelial cell"
"4662","C_4662","Endothelial cell"
"4663","C_4663","Endothelial cell"
"4664","C_4664","Endothelial cell"
"4665","C_4665","Endothelial cell"
"4666","C_4666","Endothelial cell"
"4667","C_4667","Endothelial cell"
"4668","C_4668","Endothelial cell"
"4669","C_4669","Endothelial cell"
"4670","C_4670","Endothelial cell"
"4671","C_4671","Endothelial cell"
"4672","C_4672","Endothelial cell"
"4673","C_4673","Endothelial cell"
"4674","C_4674","Endothelial cell"
"4675","C_4675","Endothelial cell"
"4676","C_4676","Endothelial cell"
"4677","C_4677","Endothelial cell"
"4678","C_4678","Endothelial cell"
"4679","C_4679","Endothelial cell"
"4680","C_4680","Endothelial cell"
"4681","C_4681","Endothelial cell"
"4682","C_4682","Endothelial cell"
"4683","C_4683","Endothelial cell"
"4684","C_4684","Endothelial cell"
"4685","C_4685","Endothelial cell"
"4686","C_4686","Endothelial cell"
"4687","C_4687","Endothelial cell"
"4688","C_4688","Endothelial cell"
"4689","C_4689","Endothelial cell"
"4690","C_4690","Endothelial cell"
"4691","C_4691","Endothelial cell"
"4692","C_4692","Endothelial cell"
"4693","C_4693","Endothelial cell"
"4694","C_4694","Endothelial cell"
"4695","C_4695","Endothelial cell"
"4696","C_4696","Endothelial cell"
"4697","C_4697","Endothelial cell"
"4698","C_4698","Endothelial cell"
"4699","C_4699","Endothelial cell"
"4700","C_4700","Endothelial cell"
"4701","C_4701","Endothelial cell"
"4702","C_4702","Endothelial cell"
"4703","C_4703","Endothelial cell"
"4704","C_4704","Endothelial cell"
"4705","C_4705","Endothelial cell"
"4706","C_4706","Endothelial cell"
"4707","C_4707","Endothelial cell"
"4708","C_4708","Endothelial cell"
"4709","C_4709","Endothelial cell"
"4710","C_4710","Endothelial cell"
"4711","C_4711","Endothelial cell"
"4712","C_4712","Endothelial cell"
"4713","C_4713","Endothelial cell"
"4714","C_4714","Endothelial cell"
"4715","C_4715","Endothelial cell"
"4716","C_4716","Endothelial cell"
"4717","C_4717","Endothelial cell"
"4718","C_4718","Endothelial cell"
"4719","C_4719","Endothelial cell"
"4720","C_4720","Endothelial cell"
"4721","C_4721","Endothelial cell"
"4722","C_4722","Endothelial cell"
"4723","C_4723","Endothelial cell"
"4724","C_4724","Endothelial cell"
"4725","C_4725","Endothelial cell"
"4726","C_4726","Endothelial cell"
"4727","C_4727","Endothelial cell"
"4728","C_4728","Endothelial cell"
"4729","C_4729","Endothelial cell"
"4730","C_4730","Endothelial cell"
"4731","C_4731","Endothelial cell"
"4732","C_4732","Endothelial cell"
"4733","C_4733","Endothelial cell"
"4734","C_4734","Endothelial cell"
"4735","C_4735","Endothelial cell"
"4736","C_4736","Endothelial cell"
"4737","C_4737","Endothelial cell"
"4738","C_4738","Endothelial cell"
"4739","C_4739","Endothelial cell"
"4740","C_4740","Endothelial cell"
"4741","C_4741","Endothelial cell"
"4742","C_4742","Endothelial cell"
"4743","C_4743","Endothelial cell"
"4744","C_4744","Endothelial cell"
"4745","C_4745","Endothelial cell"
"4746","C_4746","Endothelial cell"
"4747","C_4747","Endothelial cell"
"4748","C_4748","Endothelial cell"
"4749","C_4749","Endothelial cell"
"4750","C_4750","Endothelial cell"
"4751","C_4751","Endothelial cell"
"4752","C_4752","Endothelial cell"
"4753","C_4753","Endothelial cell"
"4754","C_4754","Endothelial cell"
"4755","C_4755","Endothelial cell"
"4756","C_4756","Endothelial cell"
"4757","C_4757","Endothelial cell"
"4758","C_4758","Endothelial cell"
"4759","C_4759","Endothelial cell"
"4760","C_4760","Endothelial cell"
"4761","C_4761","Endothelial cell"
"4762","C_4762","Endothelial cell"
"4763","C_4763","Endothelial cell"
"4764","C_4764","Endothelial cell"
"4765","C_4765","Endothelial cell"
"4766","C_4766","Endothelial cell"
"4767","C_4767","Endothelial cell"
"4768","C_4768","Endothelial cell"
"4769","C_4769","Endothelial cell"
"4770","C_4770","Endothelial cell"
"4771","C_4771","Endothelial cell"
"4772","C_4772","Endothelial cell"
"4773","C_4773","Endothelial cell"
"4774","C_4774","Endothelial cell"
"4775","C_4775","Endothelial cell"
"4776","C_4776","Endothelial cell"
"4777","C_4777","Endothelial cell"
"4778","C_4778","Endothelial cell"
"4779","C_4779","Endothelial cell"
"4780","C_4780","Endothelial cell"
"4781","C_4781","Endothelial cell"
"4782","C_4782","Endothelial cell"
"4783","C_4783","Endothelial cell"
"4784","C_4784","Endothelial cell"
"4785","C_4785","Endothelial cell"
"4786","C_4786","Endothelial cell"
"4787","C_4787","Endothelial cell"
"4788","C_4788","Endothelial cell"
"4789","C_4789","Endothelial cell"
"4790","C_4790","Endothelial cell"
"4791","C_4791","Endothelial cell"
"4792","C_4792","Endothelial cell"
"4793","C_4793","Endothelial cell"
"4794","C_4794","Endothelial cell"
"4795","C_4795","Endothelial cell"
"4796","C_4796","Endothelial cell"
"4797","C_4797","Endothelial cell"
"4798","C_4798","Endothelial cell"
"4799","C_4799","Endothelial cell"
"4800","C_4800","Endothelial cell"
"4801","C_4801","Endothelial cell"
"4802","C_4802","Endothelial cell"
"4803","C_4803","Endothelial cell"
"4804","C_4804","Endothelial cell"
"4805","C_4805","Endothelial cell"
"4806","C_4806","Endothelial cell"
"4807","C_4807","Endothelial cell"
"4808","C_4808","Endothelial cell"
"4809","C_4809","Endothelial cell"
"4810","C_4810","Endothelial cell"
"4811","C_4811","Endothelial cell"
"4812","C_4812","Endothelial cell"
"4813","C_4813","Endothelial cell"
"4814","C_4814","Endothelial cell"
"4815","C_4815","Endothelial cell"
"4816","C_4816","Endothelial cell"
"4817","C_4817","Endothelial cell"
"4818","C_4818","Endothelial cell"
"4819","C_4819","Endothelial cell"
"4820","C_4820","Endothelial cell"
"4821","C_4821","Endothelial cell"
"4822","C_4822","Endothelial cell"
"4823","C_4823","Endothelial cell"
"4824","C_4824","Endothelial cell"
"4825","C_4825","Endothelial cell"
"4826","C_4826","Endothelial cell"
"4827","C_4827","Endothelial cell"
"4828","C_4828","Endothelial cell"
"4829","C_4829","Endothelial cell"
"4830","C_4830","Endothelial cell"
"4831","C_4831","Endothelial cell"
"4832","C_4832","Endothelial cell"
"4833","C_4833","Endothelial cell"
"4834","C_4834","Endothelial cell"
"4835","C_4835","Endothelial cell"
"4836","C_4836","Endothelial cell"
"4837","C_4837","Endothelial cell"
"4838","C_4838","Endothelial cell"
"4839","C_4839","Endothelial cell"
"4840","C_4840","Endothelial cell"
"4841","C_4841","Endothelial cell"
"4842","C_4842","Endothelial cell"
"4843","C_4843","Endothelial cell"
"4844","C_4844","Endothelial cell"
"4845","C_4845","Endothelial cell"
"4846","C_4846","Endothelial cell"
"4847","C_4847","Endothelial cell"
"4848","C_4848","Endothelial cell"
"4849","C_4849","Endothelial cell"
"4850","C_4850","Endothelial cell"
"4851","C_4851","Endothelial cell"
"4852","C_4852","Endothelial cell"
"4853","C_4853","Endothelial cell"
"4854","C_4854","Endothelial cell"
"4855","C_4855","Endothelial cell"
"4856","C_4856","Endothelial cell"
"4857","C_4857","Endothelial cell"
"4858","C_4858","Endothelial cell"
"4859","C_4859","Endothelial cell"
"4860","C_4860","Endothelial cell"
"4861","C_4861","Endothelial cell"
"4862","C_4862","Endothelial cell"
"4863","C_4863","Endothelial cell"
"4864","C_4864","Endothelial cell"
"4865","C_4865","Endothelial cell"
"4866","C_4866","Endothelial cell"
"4867","C_4867","Endothelial cell"
"4868","C_4868","Endothelial cell"
"4869","C_4869","Endothelial cell"
"4870","C_4870","Endothelial cell"
"4871","C_4871","Endothelial cell"
"4872","C_4872","Endothelial cell"
"4873","C_4873","Endothelial cell"
"4874","C_4874","Endothelial cell"
"4875","C_4875","Endothelial cell"
"4876","C_4876","Endothelial cell"
"4877","C_4877","Endothelial cell"
"4878","C_4878","Endothelial cell"
"4879","C_4879","Endothelial cell"
"4880","C_4880","Endothelial cell"
"4881","C_4881","Endothelial cell"
"4882","C_4882","Endothelial cell"
"4883","C_4883","Endothelial cell"
"4884","C_4884","Endothelial cell"
"4885","C_4885","Endothelial cell"
"4886","C_4886","Endothelial cell"
"4887","C_4887","Endothelial cell"
"4888","C_4888","Endothelial cell"
"4889","C_4889","Endothelial cell"
"4890","C_4890","Endothelial cell"
"4891","C_4891","Endothelial cell"
"4892","C_4892","Endothelial cell"
"4893","C_4893","Endothelial cell"
"4894","C_4894","Endothelial cell"
"4895","C_4895","Endothelial cell"
"4896","C_4896","Endothelial cell"
"4897","C_4897","Endothelial cell"
"4898","C_4898","Endothelial cell"
"4899","C_4899","Endothelial cell"
"4900","C_4900","Endothelial cell"
"4901","C_4901","Endothelial cell"
"4902","C_4902","Endothelial cell"
"4903","C_4903","Endothelial cell"
"4904","C_4904","Endothelial cell"
"4905","C_4905","Endothelial cell"
"4906","C_4906","Endothelial cell"
"4907","C_4907","Endothelial cell"
"4908","C_4908","Endothelial cell"
"4909","C_4909","Endothelial cell"
"4910","C_4910","Endothelial cell"
"4911","C_4911","Endothelial cell"
"4912","C_4912","Endothelial cell"
"4913","C_4913","Endothelial cell"
"4914","C_4914","Endothelial cell"
"4915","C_4915","Endothelial cell"
"4916","C_4916","Endothelial cell"
"4917","C_4917","Endothelial cell"
"4918","C_4918","Endothelial cell"
"4919","C_4919","Endothelial cell"
"4920","C_4920","Endothelial cell"
"4921","C_4921","Endothelial cell"
"4922","C_4922","Endothelial cell"
"4923","C_4923","Endothelial cell"
"4924","C_4924","Endothelial cell"
"4925","C_4925","Endothelial cell"
"4926","C_4926","Endothelial cell"
"4927","C_4927","Endothelial cell"
"4928","C_4928","Endothelial cell"
"4929","C_4929","Endothelial cell"
"4930","C_4930","Endothelial cell"
"4931","C_4931","Endothelial cell"
"4932","C_4932","Endothelial cell"
"4933","C_4933","Endothelial cell"
"4934","C_4934","Endothelial cell"
"4935","C_4935","Endothelial cell"
"4936","C_4936","Endothelial cell"
"4937","C_4937","Endothelial cell"
"4938","C_4938","Endothelial cell"
"4939","C_4939","Endothelial cell"
"4940","C_4940","Endothelial cell"
"4941","C_4941","Endothelial cell"
"4942","C_4942","Endothelial cell"
"4943","C_4943","Endothelial cell"
"4944","C_4944","Endothelial cell"
"4945","C_4945","Endothelial cell"
"4946","C_4946","Endothelial cell"
"4947","C_4947","Endothelial cell"
"4948","C_4948","Endothelial cell"
"4949","C_4949","Endothelial cell"
"4950","C_4950","Endothelial cell"
"4951","C_4951","Endothelial cell"
"4952","C_4952","Endothelial cell"
"4953","C_4953","Endothelial cell"
"4954","C_4954","Endothelial cell"
"4955","C_4955","Endothelial cell"
"4956","C_4956","Endothelial cell"
"4957","C_4957","Endothelial cell"
"4958","C_4958","Endothelial cell"
"4959","C_4959","Endothelial cell"
"4960","C_4960","Endothelial cell"
"4961","C_4961","Endothelial cell"
"4962","C_4962","Endothelial cell"
"4963","C_4963","Endothelial cell"
"4964","C_4964","Endothelial cell"
"4965","C_4965","Endothelial cell"
"4966","C_4966","Endothelial cell"
"4967","C_4967","Endothelial cell"
"4968","C_4968","Endothelial cell"
"4969","C_4969","Endothelial cell"
"4970","C_4970","Endothelial cell"
"4971","C_4971","Endothelial cell"
"4972","C_4972","Endothelial cell"
"4973","C_4973","Endothelial cell"
"4974","C_4974","Endothelial cell"
"4975","C_4975","Endothelial cell"
"4976","C_4976","Endothelial cell"
"4977","C_4977","Endothelial cell"
"4978","C_4978","Endothelial cell"
"4979","C_4979","Endothelial cell"
"4980","C_4980","Endothelial cell"
"4981","C_4981","Endothelial cell"
"4982","C_4982","Endothelial cell"
"4983","C_4983","Endothelial cell"
"4984","C_4984","Endothelial cell"
"4985","C_4985","Endothelial cell"
"4986","C_4986","Endothelial cell"
"4987","C_4987","Endothelial cell"
"4988","C_4988","Endothelial cell"
"4989","C_4989","Endothelial cell"
"4990","C_4990","Endothelial cell"
"4991","C_4991","Endothelial cell"
"4992","C_4992","Endothelial cell"
"4993","C_4993","Endothelial cell"
"4994","C_4994","Endothelial cell"
"4995","C_4995","Endothelial cell"
"4996","C_4996","Endothelial cell"
"4997","C_4997","Endothelial cell"
"4998","C_4998","Endothelial cell"
"4999","C_4999","Endothelial cell"
"5000","C_5000","Endothelial cell"
"5001","C_5001","Endothelial cell"
"5002","C_5002","Endothelial cell"
"5003","C_5003","Endothelial cell"
"5004","C_5004","Endothelial cell"
"5005","C_5005","Endothelial cell"
"5006","C_5006","Endothelial cell"
"5007","C_5007","Endothelial cell"
"5008","C_5008","Endothelial cell"
"5009","C_5009","Endothelial cell"
"5010","C_5010","Endothelial cell"
"5011","C_5011","Endothelial cell"
"5012","C_5012","Endothelial cell"
"5013","C_5013","Endothelial cell"
"5014","C_5014","Endothelial cell"
"5015","C_5015","Endothelial cell"
"5016","C_5016","Endothelial cell"
"5017","C_5017","Endothelial cell"
"5018","C_5018","Endothelial cell"
"5019","C_5019","Endothelial cell"
"5020","C_5020","Endothelial cell"
"5021","C_5021","Endothelial cell"
"5022","C_5022","Endothelial cell"
"5023","C_5023","Endothelial cell"
"5024","C_5024","Endothelial cell"
"5025","C_5025","Endothelial cell"
"5026","C_5026","Endothelial cell"
"5027","C_5027","Endothelial cell"
"5028","C_5028","Endothelial cell"
"5029","C_5029","Endothelial cell"
"5030","C_5030","Endothelial cell"
"5031","C_5031","Endothelial cell"
"5032","C_5032","Endothelial cell"
"5033","C_5033","Endothelial cell"
"5034","C_5034","Endothelial cell"
"5035","C_5035","Endothelial cell"
"5036","C_5036","Endothelial cell"
"5037","C_5037","Endothelial cell"
"5038","C_5038","Endothelial cell"
"5039","C_5039","Endothelial cell"
"5040","C_5040","Endothelial cell"
"5041","C_5041","Endothelial cell"
"5042","C_5042","Endothelial cell"
"5043","C_5043","Endothelial cell"
"5044","C_5044","Endothelial cell"
"5045","C_5045","Endothelial cell"
"5046","C_5046","Endothelial cell"
"5047","C_5047","Endothelial cell"
"5048","C_5048","Endothelial cell"
"5049","C_5049","Endothelial cell"
"5050","C_5050","Endothelial cell"
"5051","C_5051","Endothelial cell"
"5052","C_5052","Endothelial cell"
"5053","C_5053","Endothelial cell"
"5054","C_5054","Endothelial cell"
"5055","C_5055","Endothelial cell"
"5056","C_5056","Endothelial cell"
"5057","C_5057","Endothelial cell"
"5058","C_5058","Endothelial cell"
"5059","C_5059","Endothelial cell"
"5060","C_5060","Endothelial cell"
