"","Cell","Cell_type"
"1866","C_1866","Smooth muscle cell"
"1867","C_1867","Smooth muscle cell"
"1868","C_1868","Smooth muscle cell"
"1869","C_1869","Smooth muscle cell"
"1870","C_1870","Smooth muscle cell"
"1871","C_1871","Epithelial cell (intermediated)"
"1872","C_1872","Smooth muscle cell"
"1873","C_1873","Epithelial cell (intermediated)"
"1874","C_1874","Smooth muscle cell"
"1875","C_1875","Epithelial cell (intermediated)"
"1876","C_1876","Epithelial cell (intermediated)"
"1877","C_1877","Epithelial cell (intermediated)"
"1878","C_1878","Smooth muscle cell"
"1879","C_1879","Smooth muscle cell"
"1880","C_1880","Smooth muscle cell"
"1881","C_1881","Smooth muscle cell"
"1882","C_1882","Smooth muscle cell"
"1883","C_1883","Smooth muscle cell"
"1884","C_1884","Smooth muscle cell"
"1885","C_1885","Smooth muscle cell"
"1886","C_1886","Epithelial cell (intermediated)"
"1887","C_1887","Smooth muscle cell"
"1888","C_1888","Smooth muscle cell"
"1889","C_1889","Smooth muscle cell"
"1890","C_1890","Smooth muscle cell"
"1891","C_1891","Smooth muscle cell"
"1892","C_1892","Smooth muscle cell"
"1893","C_1893","Smooth muscle cell"
"1894","C_1894","Epithelial cell (intermediated)"
"1895","C_1895","Smooth muscle cell"
"1896","C_1896","Epithelial cell (intermediated)"
"1897","C_1897","Smooth muscle cell"
"1898","C_1898","Smooth muscle cell"
"1899","C_1899","Smooth muscle cell"
"1900","C_1900","Smooth muscle cell"
"1901","C_1901","Smooth muscle cell"
"1902","C_1902","Smooth muscle cell"
"1903","C_1903","Smooth muscle cell"
"1904","C_1904","Smooth muscle cell"
"1905","C_1905","Smooth muscle cell"
"1906","C_1906","Smooth muscle cell"
"1907","C_1907","Smooth muscle cell"
"1908","C_1908","Epithelial cell (intermediated)"
"1909","C_1909","Smooth muscle cell"
"1910","C_1910","Smooth muscle cell"
"1911","C_1911","Smooth muscle cell"
"1912","C_1912","Smooth muscle cell"
"1913","C_1913","Smooth muscle cell"
"1914","C_1914","Smooth muscle cell"
"1915","C_1915","Smooth muscle cell"
"1916","C_1916","Smooth muscle cell"
"1917","C_1917","Smooth muscle cell"
"1918","C_1918","Epithelial cell (intermediated)"
"1919","C_1919","Epithelial cell (intermediated)"
"1920","C_1920","Smooth muscle cell"
"1921","C_1921","Smooth muscle cell"
"1922","C_1922","Smooth muscle cell"
"1923","C_1923","Smooth muscle cell"
"1924","C_1924","Smooth muscle cell"
"1925","C_1925","Smooth muscle cell"
"1926","C_1926","Smooth muscle cell"
"1927","C_1927","Smooth muscle cell"
"1928","C_1928","Epithelial cell (intermediated)"
"1929","C_1929","Smooth muscle cell"
"1930","C_1930","Smooth muscle cell"
"1931","C_1931","Smooth muscle cell"
"1932","C_1932","Smooth muscle cell"
"1933","C_1933","Smooth muscle cell"
"1934","C_1934","Smooth muscle cell"
"1935","C_1935","Smooth muscle cell"
"1936","C_1936","Epithelial cell (intermediated)"
"1937","C_1937","Smooth muscle cell"
"1938","C_1938","Smooth muscle cell"
"1939","C_1939","Smooth muscle cell"
"1940","C_1940","Smooth muscle cell"
"1941","C_1941","Smooth muscle cell"
"1942","C_1942","Smooth muscle cell"
"1943","C_1943","Smooth muscle cell"
"1944","C_1944","Smooth muscle cell"
"1945","C_1945","Smooth muscle cell"
"1946","C_1946","Smooth muscle cell"
"1947","C_1947","Smooth muscle cell"
"1948","C_1948","Smooth muscle cell"
"1949","C_1949","Smooth muscle cell"
"1950","C_1950","Smooth muscle cell"
"1951","C_1951","Smooth muscle cell"
"1952","C_1952","Smooth muscle cell"
"1953","C_1953","Smooth muscle cell"
"1954","C_1954","Smooth muscle cell"
"1955","C_1955","Smooth muscle cell"
"1956","C_1956","Smooth muscle cell"
"1957","C_1957","Smooth muscle cell"
"1958","C_1958","Smooth muscle cell"
"1959","C_1959","Smooth muscle cell"
"1960","C_1960","Smooth muscle cell"
"1961","C_1961","Smooth muscle cell"
"1962","C_1962","Smooth muscle cell"
"1963","C_1963","Smooth muscle cell"
"1964","C_1964","Smooth muscle cell"
"1965","C_1965","Smooth muscle cell"
"1966","C_1966","Smooth muscle cell"
"1967","C_1967","Smooth muscle cell"
"1968","C_1968","Epithelial cell (intermediated)"
"1969","C_1969","Smooth muscle cell"
"1970","C_1970","Smooth muscle cell"
"1971","C_1971","Epithelial cell (intermediated)"
"1972","C_1972","Smooth muscle cell"
"1973","C_1973","Smooth muscle cell"
"1974","C_1974","Smooth muscle cell"
"1975","C_1975","Smooth muscle cell"
"1976","C_1976","Smooth muscle cell"
"1977","C_1977","Smooth muscle cell"
"1978","C_1978","Smooth muscle cell"
"1979","C_1979","Smooth muscle cell"
"1980","C_1980","Smooth muscle cell"
"1981","C_1981","Smooth muscle cell"
"1982","C_1982","Smooth muscle cell"
"1983","C_1983","Smooth muscle cell"
"1984","C_1984","Smooth muscle cell"
"1985","C_1985","Smooth muscle cell"
"1986","C_1986","Smooth muscle cell"
"1987","C_1987","Smooth muscle cell"
"1988","C_1988","Epithelial cell (intermediated)"
"1989","C_1989","Smooth muscle cell"
"1990","C_1990","Smooth muscle cell"
"1991","C_1991","Smooth muscle cell"
"1992","C_1992","Smooth muscle cell"
"1993","C_1993","Smooth muscle cell"
"1994","C_1994","Epithelial cell (intermediated)"
"1995","C_1995","Smooth muscle cell"
"1996","C_1996","Smooth muscle cell"
"1997","C_1997","Smooth muscle cell"
"1998","C_1998","Smooth muscle cell"
"1999","C_1999","Smooth muscle cell"
"2000","C_2000","Epithelial cell (intermediated)"
"2001","C_2001","Smooth muscle cell"
"2002","C_2002","Stromal cell"
"2003","C_2003","Epithelial cell (intermediated)"
"2004","C_2004","Epithelial cell (intermediated)"
"2005","C_2005","Smooth muscle cell"
"2006","C_2006","Epithelial cell (intermediated)"
"2007","C_2007","Epithelial cell (intermediated)"
"2008","C_2008","Epithelial cell (intermediated)"
"2009","C_2009","Epithelial cell (intermediated)"
"2010","C_2010","Epithelial cell (intermediated)"
"2011","C_2011","Epithelial cell (intermediated)"
"2012","C_2012","Epithelial cell (intermediated)"
"2013","C_2013","Epithelial cell (intermediated)"
"2014","C_2014","Epithelial cell (intermediated)"
"2015","C_2015","Epithelial cell (intermediated)"
"2016","C_2016","Epithelial cell (intermediated)"
"2017","C_2017","Epithelial cell (intermediated)"
"2018","C_2018","Epithelial cell (intermediated)"
"2019","C_2019","Epithelial cell (intermediated)"
"2020","C_2020","Epithelial cell (intermediated)"
"2021","C_2021","Epithelial cell (intermediated)"
"2022","C_2022","Epithelial cell (intermediated)"
"2023","C_2023","Epithelial cell (intermediated)"
"2024","C_2024","Epithelial cell (intermediated)"
"2025","C_2025","Epithelial cell (intermediated)"
"2026","C_2026","Epithelial cell (intermediated)"
"2027","C_2027","Epithelial cell (intermediated)"
"2028","C_2028","Epithelial cell (intermediated)"
"2029","C_2029","Endothelial cell (APC)"
"2030","C_2030","Epithelial cell (intermediated)"
"2031","C_2031","Epithelial cell (intermediated)"
"2032","C_2032","Epithelial cell (intermediated)"
"2033","C_2033","Epithelial cell (intermediated)"
"2034","C_2034","Epithelial cell (intermediated)"
"2035","C_2035","Stromal cell"
"2036","C_2036","Epithelial cell (intermediated)"
"2037","C_2037","Epithelial cell (intermediated)"
"2038","C_2038","Epithelial cell (intermediated)"
"2039","C_2039","Epithelial cell (intermediated)"
"2040","C_2040","Epithelial cell (intermediated)"
"2041","C_2041","Epithelial cell (intermediated)"
"2042","C_2042","Epithelial cell (intermediated)"
"2043","C_2043","Epithelial cell (intermediated)"
"2044","C_2044","Epithelial cell (intermediated)"
"2045","C_2045","Epithelial cell (intermediated)"
"2046","C_2046","Epithelial cell (intermediated)"
"2047","C_2047","Epithelial cell (intermediated)"
"2048","C_2048","Epithelial cell (intermediated)"
"2049","C_2049","Endothelial cell (APC)"
"2050","C_2050","Epithelial cell (intermediated)"
"2051","C_2051","Epithelial cell (intermediated)"
"2052","C_2052","Epithelial cell (intermediated)"
"2053","C_2053","Epithelial cell (intermediated)"
"2054","C_2054","Epithelial cell (intermediated)"
"2055","C_2055","Epithelial cell (intermediated)"
"2056","C_2056","Epithelial cell (intermediated)"
"2057","C_2057","Epithelial cell (intermediated)"
"2058","C_2058","Epithelial cell (intermediated)"
"2059","C_2059","Fibroblast"
"2060","C_2060","Epithelial cell (intermediated)"
"2061","C_2061","Epithelial cell (intermediated)"
"2062","C_2062","Mast cell"
"2063","C_2063","Epithelial cell (intermediated)"
"2064","C_2064","Epithelial cell (intermediated)"
"2065","C_2065","Stromal cell"
"2066","C_2066","Epithelial cell (intermediated)"
"2067","C_2067","Epithelial cell (intermediated)"
"2068","C_2068","Epithelial cell (intermediated)"
"2069","C_2069","Epithelial cell (intermediated)"
"2070","C_2070","Epithelial cell (intermediated)"
"2071","C_2071","Epithelial cell (intermediated)"
"2072","C_2072","Epithelial cell (intermediated)"
"2073","C_2073","Epithelial cell (intermediated)"
"2074","C_2074","Epithelial cell (intermediated)"
"2075","C_2075","Epithelial cell (intermediated)"
"2076","C_2076","Smooth muscle cell"
"2077","C_2077","Epithelial cell (intermediated)"
"2078","C_2078","Epithelial cell (intermediated)"
"2079","C_2079","Epithelial cell (intermediated)"
"2080","C_2080","Epithelial cell (intermediated)"
"2081","C_2081","Epithelial cell (intermediated)"
"2082","C_2082","Epithelial cell (intermediated)"
"2083","C_2083","Epithelial cell (intermediated)"
"2084","C_2084","Epithelial cell (intermediated)"
"2085","C_2085","Epithelial cell (intermediated)"
"2086","C_2086","Epithelial cell (intermediated)"
"2087","C_2087","Epithelial cell (intermediated)"
"2088","C_2088","Epithelial cell (intermediated)"
"2089","C_2089","Epithelial cell (intermediated)"
"2090","C_2090","Epithelial cell (intermediated)"
"2091","C_2091","Epithelial cell (intermediated)"
"2092","C_2092","Epithelial cell (intermediated)"
"2093","C_2093","Epithelial cell (intermediated)"
"2094","C_2094","Epithelial cell (intermediated)"
"2095","C_2095","Epithelial cell (intermediated)"
"2096","C_2096","Epithelial cell (intermediated)"
"2097","C_2097","Epithelial cell (intermediated)"
"2098","C_2098","Epithelial cell (intermediated)"
"2099","C_2099","Epithelial cell (intermediated)"
"2100","C_2100","Stromal cell"
"2101","C_2101","Epithelial cell (intermediated)"
"2102","C_2102","Epithelial cell (intermediated)"
"2103","C_2103","Epithelial cell (intermediated)"
"2104","C_2104","Epithelial cell (intermediated)"
"2105","C_2105","Epithelial cell (intermediated)"
"2106","C_2106","Epithelial cell (intermediated)"
"2107","C_2107","Epithelial cell (intermediated)"
"2108","C_2108","Epithelial cell (intermediated)"
"2109","C_2109","Epithelial cell (intermediated)"
"2110","C_2110","Epithelial cell (intermediated)"
"2111","C_2111","Epithelial cell (intermediated)"
"2112","C_2112","Epithelial cell (intermediated)"
"2113","C_2113","Epithelial cell (intermediated)"
"2114","C_2114","Epithelial cell (intermediated)"
"2115","C_2115","Epithelial cell (intermediated)"
"2116","C_2116","Epithelial cell (intermediated)"
"2117","C_2117","Epithelial cell (intermediated)"
"2118","C_2118","Epithelial cell (intermediated)"
"2119","C_2119","Epithelial cell (intermediated)"
"2120","C_2120","Epithelial cell (intermediated)"
"2121","C_2121","Epithelial cell (intermediated)"
"2122","C_2122","Epithelial cell (intermediated)"
"2123","C_2123","Epithelial cell (intermediated)"
"2124","C_2124","Epithelial cell (intermediated)"
"2125","C_2125","Epithelial cell (intermediated)"
"2126","C_2126","Epithelial cell (intermediated)"
"2127","C_2127","Epithelial cell (intermediated)"
"2128","C_2128","Epithelial cell (intermediated)"
"2129","C_2129","Epithelial cell (intermediated)"
"2130","C_2130","Epithelial cell (intermediated)"
"2131","C_2131","Epithelial cell (intermediated)"
"2132","C_2132","Epithelial cell (intermediated)"
"2133","C_2133","Epithelial cell (intermediated)"
"2134","C_2134","Epithelial cell (intermediated)"
"2135","C_2135","Epithelial cell (intermediated)"
"2136","C_2136","Epithelial cell (intermediated)"
"2137","C_2137","Epithelial cell (intermediated)"
"2138","C_2138","Epithelial cell (intermediated)"
"2139","C_2139","Epithelial cell (intermediated)"
"2140","C_2140","Epithelial cell (intermediated)"
"2141","C_2141","Epithelial cell (intermediated)"
"2142","C_2142","Epithelial cell (intermediated)"
"2143","C_2143","Epithelial cell (intermediated)"
"2144","C_2144","Epithelial cell (intermediated)"
"2145","C_2145","Epithelial cell (intermediated)"
"2146","C_2146","Fibroblast"
"2147","C_2147","Stromal cell"
"2148","C_2148","Stromal cell"
"2149","C_2149","Fibroblast"
"2150","C_2150","Stromal cell"
"2151","C_2151","Fibroblast"
"2152","C_2152","Fibroblast"
"2153","C_2153","Stromal cell"
"2154","C_2154","Stromal cell"
"2155","C_2155","Stromal cell"
"2156","C_2156","Epithelial cell (intermediated)"
"2157","C_2157","Fibroblast"
"2158","C_2158","Stromal cell"
"2159","C_2159","Stromal cell"
"2160","C_2160","Fibroblast"
"2161","C_2161","Stromal cell"
"2162","C_2162","Epithelial cell (intermediated)"
"2163","C_2163","Epithelial cell (intermediated)"
"2164","C_2164","Fibroblast"
"2165","C_2165","Stromal cell"
"2166","C_2166","Stromal cell"
"2167","C_2167","Stromal cell"
"2168","C_2168","Stromal cell"
"2169","C_2169","Stromal cell"
"2170","C_2170","Stromal cell"
"2171","C_2171","Stromal cell"
"2172","C_2172","Fibroblast"
"2173","C_2173","Stromal cell"
"2174","C_2174","Stromal cell"
"2175","C_2175","Stromal cell"
"2176","C_2176","Stromal cell"
"2177","C_2177","Stromal cell"
"2178","C_2178","Stromal cell"
"2179","C_2179","Stromal cell"
"2180","C_2180","Stromal cell"
"2181","C_2181","Stromal cell"
"2182","C_2182","Stromal cell"
"2183","C_2183","Stromal cell"
"2184","C_2184","Stromal cell"
"2185","C_2185","Fibroblast"
"2186","C_2186","Stromal cell"
"2187","C_2187","Stromal cell"
"2188","C_2188","Stromal cell"
"2189","C_2189","Stromal cell"
"2190","C_2190","Stromal cell"
"2191","C_2191","Stromal cell"
"2192","C_2192","Stromal cell"
"2193","C_2193","Stromal cell"
"2194","C_2194","Stromal cell"
"2195","C_2195","Stromal cell"
"2196","C_2196","Stromal cell"
"2197","C_2197","Stromal cell"
"2198","C_2198","Stromal cell"
"2199","C_2199","Stromal cell"
"2200","C_2200","Stromal cell"
"2201","C_2201","Stromal cell"
"2202","C_2202","Stromal cell"
"2203","C_2203","Stromal cell"
"2204","C_2204","Stromal cell"
"2205","C_2205","Stromal cell"
"2206","C_2206","Stromal cell"
"2207","C_2207","Stromal cell"
"2208","C_2208","Endothelial cell (APC)"
"2209","C_2209","Stromal cell"
"2210","C_2210","Stromal cell"
"2211","C_2211","Stromal cell"
"2212","C_2212","Stromal cell"
"2213","C_2213","Stromal cell"
"2214","C_2214","Stromal cell"
"2215","C_2215","Stromal cell"
"2216","C_2216","Stromal cell"
"2217","C_2217","Stromal cell"
"2218","C_2218","Stromal cell"
"2219","C_2219","Stromal cell"
"2220","C_2220","Stromal cell"
"2221","C_2221","Stromal cell"
"2222","C_2222","Stromal cell"
"2223","C_2223","Stromal cell"
"2224","C_2224","Stromal cell"
"2225","C_2225","Stromal cell"
"2226","C_2226","Stromal cell"
"2227","C_2227","Stromal cell"
"2228","C_2228","Stromal cell"
"2229","C_2229","Stromal cell"
"2230","C_2230","Stromal cell"
"2231","C_2231","Stromal cell"
"2232","C_2232","Stromal cell"
"2233","C_2233","Stromal cell"
"2234","C_2234","Stromal cell"
"2235","C_2235","Stromal cell"
"2236","C_2236","Stromal cell"
"2237","C_2237","Fibroblast"
"2238","C_2238","Stromal cell"
"2239","C_2239","Fibroblast"
"2240","C_2240","Stromal cell"
"2241","C_2241","Stromal cell"
"2242","C_2242","Stromal cell"
"2243","C_2243","Stromal cell"
"2244","C_2244","Stromal cell"
"2245","C_2245","Stromal cell"
"2246","C_2246","Stromal cell"
"2247","C_2247","Stromal cell"
"2248","C_2248","Stromal cell"
"2249","C_2249","Stromal cell"
"2250","C_2250","Stromal cell"
"2251","C_2251","Stromal cell"
"2252","C_2252","Stromal cell"
"2253","C_2253","Stromal cell"
"2254","C_2254","Stromal cell"
"2255","C_2255","Stromal cell"
"2256","C_2256","Stromal cell"
"2257","C_2257","Stromal cell"
"2258","C_2258","Fibroblast"
"2259","C_2259","Stromal cell"
"2260","C_2260","Stromal cell"
"2261","C_2261","Stromal cell"
"2262","C_2262","Stromal cell"
"2263","C_2263","Stromal cell"
"2264","C_2264","Stromal cell"
"2265","C_2265","Stromal cell"
"2266","C_2266","Stromal cell"
"2267","C_2267","Stromal cell"
"2268","C_2268","Epithelial cell (intermediated)"
"2269","C_2269","Stromal cell"
"2270","C_2270","Stromal cell"
"2271","C_2271","Stromal cell"
"2272","C_2272","Fibroblast"
"2273","C_2273","Stromal cell"
"2274","C_2274","Stromal cell"
"2275","C_2275","Stromal cell"
"2276","C_2276","Stromal cell"
"2277","C_2277","Stromal cell"
"2278","C_2278","Stromal cell"
"2279","C_2279","Stromal cell"
"2280","C_2280","Stromal cell"
"2281","C_2281","Stromal cell"
"2282","C_2282","Stromal cell"
"2283","C_2283","Stromal cell"
"2284","C_2284","Epithelial cell (intermediated)"
"2285","C_2285","Stromal cell"
"2286","C_2286","Stromal cell"
"2287","C_2287","Stromal cell"
"2288","C_2288","Stromal cell"
"2289","C_2289","Endothelial cell (APC)"
"2290","C_2290","Endothelial cell (APC)"
"2291","C_2291","Endothelial cell (APC)"
"2292","C_2292","Endothelial cell (APC)"
"2293","C_2293","Endothelial cell (APC)"
"2294","C_2294","Endothelial cell (APC)"
"2295","C_2295","Endothelial cell (APC)"
"2296","C_2296","Endothelial cell (APC)"
"2297","C_2297","Endothelial cell (APC)"
"2298","C_2298","Endothelial cell (APC)"
"2299","C_2299","Epithelial cell (intermediated)"
"2300","C_2300","Endothelial cell (APC)"
"2301","C_2301","Endothelial cell (APC)"
"2302","C_2302","Endothelial cell (APC)"
"2303","C_2303","Endothelial cell (APC)"
"2304","C_2304","Endothelial cell (APC)"
"2305","C_2305","Endothelial cell (APC)"
"2306","C_2306","Endothelial cell (APC)"
"2307","C_2307","Endothelial cell (APC)"
"2308","C_2308","Endothelial cell (APC)"
"2309","C_2309","Endothelial cell (APC)"
"2310","C_2310","Endothelial cell (APC)"
"2311","C_2311","Endothelial cell (APC)"
"2312","C_2312","Endothelial cell (APC)"
"2313","C_2313","Endothelial cell (APC)"
"2314","C_2314","Endothelial cell (APC)"
"2315","C_2315","Endothelial cell (APC)"
"2316","C_2316","Endothelial cell (APC)"
"2317","C_2317","Endothelial cell (APC)"
"2318","C_2318","Endothelial cell (APC)"
"2319","C_2319","Endothelial cell (APC)"
"2320","C_2320","Endothelial cell (APC)"
"2321","C_2321","Endothelial cell (APC)"
"2322","C_2322","Endothelial cell (APC)"
"2323","C_2323","Endothelial cell (APC)"
"2324","C_2324","Endothelial cell (APC)"
"2325","C_2325","Endothelial cell (APC)"
"2326","C_2326","Endothelial cell (APC)"
"2327","C_2327","Endothelial cell (APC)"
"2328","C_2328","Endothelial cell (APC)"
"2329","C_2329","Endothelial cell (APC)"
"2330","C_2330","Endothelial cell (APC)"
"2331","C_2331","Endothelial cell (APC)"
"2332","C_2332","Endothelial cell (APC)"
"2333","C_2333","Endothelial cell (APC)"
"2334","C_2334","Endothelial cell (APC)"
"2335","C_2335","Endothelial cell (APC)"
"2336","C_2336","Endothelial cell (APC)"
"2337","C_2337","Endothelial cell (APC)"
"2338","C_2338","Endothelial cell (APC)"
"2339","C_2339","Endothelial cell (APC)"
"2340","C_2340","Endothelial cell (APC)"
"2341","C_2341","Endothelial cell (APC)"
"2342","C_2342","Endothelial cell (APC)"
"2343","C_2343","Endothelial cell (APC)"
"2344","C_2344","Endothelial cell (APC)"
"2345","C_2345","Endothelial cell (APC)"
"2346","C_2346","Endothelial cell (APC)"
"2347","C_2347","Endothelial cell (APC)"
"2348","C_2348","Endothelial cell (APC)"
"2349","C_2349","Endothelial cell (APC)"
"2350","C_2350","Endothelial cell (APC)"
"2351","C_2351","Endothelial cell (APC)"
"2352","C_2352","Endothelial cell (endothelial to mesenchymal transition)"
"2353","C_2353","Endothelial cell (APC)"
"2354","C_2354","Endothelial cell (APC)"
"2355","C_2355","Endothelial cell (APC)"
"2356","C_2356","Endothelial cell (APC)"
"2357","C_2357","Epithelial cell (intermediated)"
"2358","C_2358","Endothelial cell (APC)"
"2359","C_2359","Endothelial cell (APC)"
"2360","C_2360","Endothelial cell (APC)"
"2361","C_2361","Endothelial cell (APC)"
"2362","C_2362","Endothelial cell (APC)"
"2363","C_2363","Endothelial cell (APC)"
"2364","C_2364","Endothelial cell (APC)"
"2365","C_2365","Endothelial cell (APC)"
"2366","C_2366","Endothelial cell (APC)"
"2367","C_2367","Endothelial cell (APC)"
"2368","C_2368","Endothelial cell (APC)"
"2369","C_2369","Endothelial cell (APC)"
"2370","C_2370","Endothelial cell (APC)"
"2371","C_2371","Endothelial cell (APC)"
"2372","C_2372","Endothelial cell (APC)"
"2373","C_2373","Endothelial cell (APC)"
"2374","C_2374","Endothelial cell (APC)"
"2375","C_2375","Endothelial cell (APC)"
"2376","C_2376","Endothelial cell (APC)"
"2377","C_2377","Endothelial cell (APC)"
"2378","C_2378","Endothelial cell (APC)"
"2379","C_2379","Endothelial cell (APC)"
"2380","C_2380","Endothelial cell (APC)"
"2381","C_2381","Endothelial cell (APC)"
"2382","C_2382","Endothelial cell (APC)"
"2383","C_2383","Endothelial cell (APC)"
"2384","C_2384","Epithelial cell (intermediated)"
"2385","C_2385","Endothelial cell (APC)"
"2386","C_2386","Endothelial cell (APC)"
"2387","C_2387","Endothelial cell (APC)"
"2388","C_2388","Endothelial cell (APC)"
"2389","C_2389","Endothelial cell (APC)"
"2390","C_2390","Endothelial cell (APC)"
"2391","C_2391","Endothelial cell (APC)"
"2392","C_2392","Endothelial cell (APC)"
"2393","C_2393","Endothelial cell (APC)"
"2394","C_2394","Endothelial cell (APC)"
"2395","C_2395","Endothelial cell (APC)"
"2396","C_2396","Endothelial cell (APC)"
"2397","C_2397","Endothelial cell (APC)"
"2398","C_2398","Endothelial cell (APC)"
"2399","C_2399","Endothelial cell (APC)"
"2400","C_2400","Endothelial cell (APC)"
"2401","C_2401","Endothelial cell (APC)"
"2402","C_2402","Endothelial cell (APC)"
"2403","C_2403","Endothelial cell (APC)"
"2404","C_2404","Endothelial cell (APC)"
"2405","C_2405","Endothelial cell (APC)"
"2406","C_2406","Endothelial cell (APC)"
"2407","C_2407","Endothelial cell (APC)"
"2408","C_2408","Endothelial cell (APC)"
"2409","C_2409","Endothelial cell (APC)"
"2410","C_2410","Endothelial cell (APC)"
"2411","C_2411","Endothelial cell (APC)"
"2412","C_2412","Endothelial cell (APC)"
"2413","C_2413","Endothelial cell (APC)"
"2414","C_2414","Endothelial cell (APC)"
"2415","C_2415","Endothelial cell (APC)"
"2416","C_2416","Endothelial cell (APC)"
"2417","C_2417","Endothelial cell (APC)"
"2418","C_2418","Endothelial cell (APC)"
"2419","C_2419","Endothelial cell (APC)"
"2420","C_2420","Endothelial cell (APC)"
"2421","C_2421","Endothelial cell (APC)"
"2422","C_2422","Endothelial cell (APC)"
"2423","C_2423","Endothelial cell (APC)"
"2424","C_2424","Endothelial cell (APC)"
"2425","C_2425","Endothelial cell (APC)"
"2426","C_2426","Endothelial cell (APC)"
"2427","C_2427","Endothelial cell (APC)"
"2428","C_2428","Fibroblast"
"2429","C_2429","Stromal cell"
"2430","C_2430","Stromal cell"
"2431","C_2431","Stromal cell"
"2432","C_2432","Stromal cell"
"2433","C_2433","Stromal cell"
"2434","C_2434","Stromal cell"
"2435","C_2435","Epithelial cell (intermediated)"
"2436","C_2436","Fibroblast"
"2437","C_2437","Epithelial cell (intermediated)"
"2438","C_2438","Stromal cell"
"2439","C_2439","Stromal cell"
"2440","C_2440","Epithelial cell (intermediated)"
"2441","C_2441","Stromal cell"
"2442","C_2442","Stromal cell"
"2443","C_2443","Epithelial cell (intermediated)"
"2444","C_2444","Stromal cell"
"2445","C_2445","Stromal cell"
"2446","C_2446","Stromal cell"
"2447","C_2447","Epithelial cell (intermediated)"
"2448","C_2448","Epithelial cell (intermediated)"
"2449","C_2449","Epithelial cell (intermediated)"
"2450","C_2450","Epithelial cell (intermediated)"
"2451","C_2451","Stromal cell"
"2452","C_2452","Epithelial cell (intermediated)"
"2453","C_2453","Stromal cell"
"2454","C_2454","Stromal cell"
"2455","C_2455","Stromal cell"
"2456","C_2456","Stromal cell"
"2457","C_2457","Stromal cell"
"2458","C_2458","Stromal cell"
"2459","C_2459","Stromal cell"
"2460","C_2460","Stromal cell"
"2461","C_2461","Epithelial cell (intermediated)"
"2462","C_2462","Stromal cell"
"2463","C_2463","Stromal cell"
"2464","C_2464","Stromal cell"
"2465","C_2465","Stromal cell"
"2466","C_2466","Stromal cell"
"2467","C_2467","Stromal cell"
"2468","C_2468","Epithelial cell (intermediated)"
"2469","C_2469","Stromal cell"
"2470","C_2470","Stromal cell"
"2471","C_2471","Epithelial cell (intermediated)"
"2472","C_2472","Stromal cell"
"2473","C_2473","Stromal cell"
"2474","C_2474","Stromal cell"
"2475","C_2475","Stromal cell"
"2476","C_2476","Stromal cell"
"2477","C_2477","Fibroblast"
"2478","C_2478","Stromal cell"
"2479","C_2479","Epithelial cell (intermediated)"
"2480","C_2480","Stromal cell"
"2481","C_2481","Stromal cell"
"2482","C_2482","Stromal cell"
"2483","C_2483","Stromal cell"
"2484","C_2484","Stromal cell"
"2485","C_2485","Stromal cell"
"2486","C_2486","Stromal cell"
"2487","C_2487","Epithelial cell (intermediated)"
"2488","C_2488","Stromal cell"
"2489","C_2489","Epithelial cell (intermediated)"
"2490","C_2490","Stromal cell"
"2491","C_2491","Stromal cell"
"2492","C_2492","Stromal cell"
"2493","C_2493","Epithelial cell (intermediated)"
"2494","C_2494","Fibroblast"
"2495","C_2495","Stromal cell"
"2496","C_2496","Stromal cell"
"2497","C_2497","Stromal cell"
"2498","C_2498","Stromal cell"
"2499","C_2499","Stromal cell"
"2500","C_2500","Stromal cell"
"2501","C_2501","Stromal cell"
"2502","C_2502","Stromal cell"
"2503","C_2503","Stromal cell"
"2504","C_2504","Stromal cell"
"2505","C_2505","Stromal cell"
"2506","C_2506","Epithelial cell (intermediated)"
"2507","C_2507","Stromal cell"
"2508","C_2508","Epithelial cell (intermediated)"
"2509","C_2509","Epithelial cell (intermediated)"
"2510","C_2510","Epithelial cell (intermediated)"
"2511","C_2511","Stromal cell"
"2512","C_2512","Stromal cell"
"2513","C_2513","Stromal cell"
"2514","C_2514","Stromal cell"
"2515","C_2515","Stromal cell"
"2516","C_2516","Stromal cell"
"2517","C_2517","Stromal cell"
"2518","C_2518","Stromal cell"
"2519","C_2519","Fibroblast"
"2520","C_2520","Stromal cell"
"2521","C_2521","Stromal cell"
"2522","C_2522","Stromal cell"
"2523","C_2523","Stromal cell"
"2524","C_2524","Stromal cell"
"2525","C_2525","Stromal cell"
"2526","C_2526","Stromal cell"
"2527","C_2527","Stromal cell"
"2528","C_2528","Epithelial cell (intermediated)"
"2529","C_2529","Stromal cell"
"2530","C_2530","Smooth muscle cell"
"2531","C_2531","Stromal cell"
"2532","C_2532","Epithelial cell (intermediated)"
"2533","C_2533","Epithelial cell (intermediated)"
"2534","C_2534","Stromal cell"
"2535","C_2535","Mast cell"
"2536","C_2536","Mast cell"
"2537","C_2537","Epithelial cell (intermediated)"
"2538","C_2538","Epithelial cell (intermediated)"
"2539","C_2539","Epithelial cell (intermediated)"
"2540","C_2540","Mast cell"
"2541","C_2541","Epithelial cell (intermediated)"
"2542","C_2542","Mast cell"
"2543","C_2543","Epithelial cell (intermediated)"
"2544","C_2544","Epithelial cell (intermediated)"
"2545","C_2545","Mast cell"
"2546","C_2546","Epithelial cell (intermediated)"
"2547","C_2547","Mast cell"
